district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง,vote_sum,vote_mismatch,invalid_ratio,no_vote_ratio,turnout,winner_votes,winner_ratio,winner_margin,vote_entropy,integrity_score,anomaly_iforest,anomaly_dbscan,anomaly_type
ป่าพะยอม,ลานข่อย,1,partylist,election_day,438,422,9,7,0,2,0,0,4,0,2,0,0,58,1,237,5,0,0,0,0,7,0,0,0,0,1,0,58,5,2,2,4,0,0,1,0,0,0,2,2,0,2,20,2,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,422,0,0.02054794520547945,0.01598173515981735,0.9634703196347032,237,0.5616113744075829,0.13744075829383887,1.586414445510035,84.95679951685317,False,False,NORMAL
ป่าพะยอม,ลานข่อย,2,partylist,election_day,361,347,11,3,0,0,0,0,0,0,2,0,0,44,0,187,3,0,1,0,0,5,0,0,0,1,0,1,76,1,2,0,1,0,0,1,0,0,0,0,0,1,0,11,1,0,0,0,0,0,0,0,1,5,0,1,0,1,0,0,1,347,0,0.030470914127423823,0.008310249307479225,0.961218836565097,187,0.5389048991354467,0.21902017291066284,1.462013399235618,84.26373526004838,False,False,NORMAL
ป่าพะยอม,ลานข่อย,3,partylist,election_day,355,341,10,4,0,0,0,0,0,0,2,0,0,29,0,212,1,0,0,0,0,1,0,0,0,0,0,0,44,0,0,0,3,0,0,0,0,0,0,0,1,1,0,32,6,0,0,0,0,0,1,0,0,5,0,1,0,2,0,0,0,341,0,0.028169014084507043,0.011267605633802818,0.9605633802816902,212,0.6217008797653959,0.12903225806451613,1.3288855882419317,85.53143157115584,False,False,NORMAL
ป่าพะยอม,ลานข่อย,4,partylist,election_day,365,350,13,2,0,0,0,1,1,0,0,0,1,32,1,238,3,0,0,0,0,7,0,1,0,0,1,0,30,0,1,2,5,0,1,0,1,0,0,0,3,1,2,13,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,350,0,0.03561643835616438,0.005479452054794521,0.958904109589041,238,0.68,0.09142857142857143,1.3404949883647954,87.02412796583974,False,False,NORMAL
ป่าพะยอม,ลานข่อย,5,partylist,election_day,364,356,6,2,0,0,0,0,0,0,3,0,0,39,0,226,2,0,1,0,0,1,0,0,0,0,0,1,36,0,1,1,4,0,1,0,0,0,0,0,0,1,2,19,10,0,0,0,0,0,2,0,0,2,0,3,0,0,0,1,0,356,0,0.016483516483516484,0.005494505494505495,0.978021978021978,226,0.6348314606741573,0.10955056179775281,1.3985860030585437,87.20662802663433,False,False,NORMAL
ป่าพะยอม,ลานข่อย,6,partylist,election_day,628,600,22,6,0,3,0,0,3,0,2,0,1,66,0,394,11,0,0,0,0,9,0,0,0,2,0,0,46,0,0,1,3,0,1,1,0,0,0,0,4,0,3,29,5,0,0,1,1,1,0,0,1,6,0,1,0,2,1,1,1,600,0,0.03503184713375796,0.009554140127388535,0.9554140127388535,394,0.6566666666666666,0.11,1.4089203303630704,87.0376109469428,False,False,NORMAL
ป่าพะยอม,ลานข่อย,7,partylist,election_day,361,349,7,5,0,0,2,0,3,0,1,1,0,32,1,223,1,0,2,0,0,5,0,0,0,0,0,0,38,0,0,0,3,1,0,0,0,0,0,0,4,0,2,20,3,2,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,349,0,0.019390581717451522,0.013850415512465374,0.9667590027700831,223,0.6389684813753582,0.10888252148997135,1.4274010610145493,87.47353596553366,False,False,NORMAL
ป่าพะยอม,ลานข่อย,8,partylist,election_day,513,488,17,8,0,2,0,0,2,0,0,0,0,80,2,291,3,0,0,0,0,4,1,0,0,1,0,1,54,1,0,3,2,1,0,1,0,0,0,0,0,3,1,19,4,0,0,0,0,1,0,2,0,9,0,0,0,0,0,0,0,488,0,0.03313840155945419,0.015594541910331383,0.9512670565302144,291,0.5963114754098361,0.16393442622950818,1.4351247289013456,85.58367147333583,False,False,NORMAL
ป่าพะยอม,ลานข่อย,9,partylist,election_day,507,489,11,7,0,2,0,0,1,0,3,0,0,66,0,282,8,0,1,0,0,3,1,0,0,0,0,0,74,0,0,1,4,0,1,0,0,0,0,0,7,1,0,10,7,1,0,0,1,0,0,1,0,10,0,0,0,3,0,0,1,489,0,0.021696252465483234,0.013806706114398421,0.9644970414201184,282,0.5766871165644172,0.15132924335378323,1.503641029747655,86.1793905761818,False,False,NORMAL
ป่าพะยอม,ลานข่อย,10,partylist,election_day,342,336,6,0,0,0,0,0,0,0,1,0,1,45,0,219,6,0,0,0,0,2,0,0,0,0,0,0,28,1,0,2,1,1,1,1,3,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,336,0,0.017543859649122806,0.0,0.9824561403508771,219,0.6517857142857143,0.13392857142857142,1.3251930259270095,86.92830870538539,False,False,NORMAL
ป่าพะยอม,ลานข่อย,11,partylist,election_day,595,572,13,10,0,0,0,1,1,0,3,0,0,46,1,375,7,0,0,0,0,10,0,0,0,1,0,0,32,0,0,2,3,0,0,0,0,0,0,1,5,1,1,57,9,1,0,0,0,2,1,0,1,9,0,1,0,1,0,0,0,572,0,0.021848739495798318,0.01680672268907563,0.9613445378151261,375,0.6555944055944056,0.09965034965034965,1.3951512889047029,87.52690808208928,False,False,NORMAL
ศรีนครินทร์,ลำสินธ์ุ,0,partylist,election_day,561,533,11,17,0,2,0,1,1,0,0,0,0,97,0,252,6,0,2,1,0,6,0,0,0,0,0,0,52,0,0,2,9,0,0,1,0,0,0,0,6,0,0,75,4,1,0,2,2,0,1,4,2,3,0,0,0,0,0,0,1,533,0,0.0196078431372549,0.030303030303030304,0.9500891265597148,252,0.4727954971857411,0.18198874296435272,1.6984650654309945,81.21882210439954,False,True,UNUSUAL_VOTING_PATTERN
ศรีนครินทร์,ลำสินธ์ุ,1,partylist,election_day,399,380,15,4,0,0,0,0,1,0,1,0,0,55,0,202,2,0,0,0,0,6,0,0,0,0,0,0,60,0,2,1,5,0,1,0,1,1,0,1,1,0,0,28,5,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,380,0,0.03759398496240601,0.010025062656641603,0.9523809523809523,202,0.531578947368421,0.15789473684210525,1.5472751424422024,83.5949177485103,False,False,NORMAL
ศรีนครินทร์,ลำสินธ์ุ,2,partylist,election_day,536,508,28,0,1,0,0,0,5,0,0,0,0,95,0,271,6,0,1,0,0,4,0,0,0,0,0,0,38,0,1,1,1,0,0,0,0,0,0,0,5,0,0,59,3,1,0,0,0,0,0,0,2,10,0,2,0,1,0,1,0,508,0,0.05223880597014925,0.0,0.9477611940298507,271,0.5334645669291339,0.18700787401574803,1.5236312733985875,83.15568397538068,False,True,UNUSUAL_VOTING_PATTERN
ศรีนครินทร์,ลำสินธ์ุ,3,partylist,election_day,221,209,10,2,0,0,0,0,0,0,0,0,0,26,0,101,3,0,0,0,1,4,0,0,0,0,2,0,27,0,1,0,3,0,0,0,1,0,0,0,1,0,0,31,0,3,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,209,0,0.04524886877828054,0.00904977375565611,0.9457013574660633,101,0.48325358851674644,0.14832535885167464,1.6753787327065615,80.48137688952275,False,False,NORMAL
ศรีนครินทร์,ลำสินธ์ุ,4,partylist,election_day,417,401,14,2,0,2,0,0,1,0,1,0,0,29,0,271,4,0,1,0,0,9,0,1,0,0,0,0,38,0,0,1,5,1,1,0,0,0,0,0,3,1,1,17,2,1,0,0,1,0,0,1,3,3,0,2,0,1,0,0,0,401,0,0.03357314148681055,0.004796163069544364,0.9616306954436451,271,0.6758104738154613,0.09476309226932668,1.3814116199325197,87.40977333944852,False,False,NORMAL
ศรีนครินทร์,ลำสินธ์ุ,5,partylist,election_day,591,567,19,5,0,1,1,0,0,0,2,0,0,59,0,388,3,0,1,0,0,7,1,1,1,1,0,0,39,0,2,1,3,0,1,0,0,0,0,0,2,0,2,30,9,1,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,567,0,0.032148900169204735,0.008460236886632826,0.9593908629441624,388,0.6843033509700176,0.10405643738977072,1.292890713077066,86.85056265141095,False,False,NORMAL
ศรีนครินทร์,ลำสินธ์ุ,6,partylist,election_day,604,567,33,4,0,0,0,0,6,0,0,0,0,32,0,389,5,1,0,0,0,9,0,1,2,1,0,0,52,0,1,2,1,1,0,0,0,0,0,0,6,0,3,23,4,1,0,3,0,2,1,0,4,13,0,2,0,1,1,0,0,567,0,0.054635761589403975,0.006622516556291391,0.9387417218543046,389,0.6860670194003528,0.09171075837742504,1.377022722950809,86.62044973204848,False,True,UNUSUAL_VOTING_PATTERN
ศรีนครินทร์,ลำสินธ์ุ,7,partylist,election_day,563,535,17,11,0,1,0,0,1,1,1,0,1,86,0,294,7,0,1,0,0,6,0,0,0,0,0,0,49,0,2,4,5,2,0,1,0,0,0,0,2,3,0,47,3,1,1,0,0,1,0,0,0,4,0,0,0,8,1,2,0,535,0,0.03019538188277087,0.019538188277087035,0.9502664298401421,294,0.5495327102803739,0.16074766355140188,1.6131371745061178,83.84484046921149,False,False,NORMAL
ศรีนครินทร์,ลำสินธ์ุ,8,partylist,election_day,233,214,19,0,0,2,0,0,1,0,0,0,0,37,0,97,4,0,2,0,0,5,0,0,0,0,0,0,30,0,0,1,3,0,1,0,0,0,0,1,1,0,1,22,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,214,0,0.0815450643776824,0.0,0.9184549356223176,97,0.4532710280373832,0.17289719626168223,1.7597483945490011,76.92339367674737,True,True,UNUSUAL_VOTING_PATTERN
กงหรา2,สมหวัง,0,partylist,election_day,316,301,9,6,0,6,0,1,2,0,0,0,0,41,0,189,3,0,1,0,0,2,0,0,0,0,0,0,32,0,1,0,1,0,0,0,0,0,0,0,5,0,3,6,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,301,0,0.028481012658227847,0.0189873417721519,0.9525316455696202,189,0.627906976744186,0.1362126245847176,1.3920564902487707,86.3337235719019,False,False,NORMAL
กงหรา2,สมหวัง,1,partylist,election_day,665,631,23,11,0,1,0,0,2,0,2,1,2,67,0,446,4,0,0,0,0,4,0,0,0,0,0,0,47,0,0,3,6,0,0,0,1,0,0,0,4,0,2,19,8,0,0,1,1,1,1,1,2,3,0,0,0,2,0,0,0,631,0,0.03458646616541353,0.016541353383458645,0.9488721804511279,446,0.7068145800316957,0.10618066561014262,1.220223432840944,86.67734842108963,False,False,NORMAL
กงหรา2,สมหวัง,2,partylist,election_day,396,376,18,2,0,4,0,0,3,0,2,0,0,40,0,230,5,0,1,0,0,2,0,0,0,0,0,0,53,0,0,1,0,0,0,1,0,0,0,0,5,0,0,18,6,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,376,0,0.045454545454545456,0.005050505050505051,0.9494949494949495,230,0.6117021276595744,0.14095744680851063,1.4103760359587016,85.18209691664698,False,False,NORMAL
กงหรา2,สมหวัง,3,partylist,election_day,358,322,31,5,0,0,0,0,1,0,0,0,0,29,0,198,3,0,1,1,1,4,0,0,0,0,0,0,40,1,0,2,2,1,0,1,1,1,0,0,2,1,2,12,4,3,0,0,0,0,1,1,0,5,0,1,1,0,2,0,0,322,0,0.08659217877094973,0.013966480446927373,0.8994413407821229,198,0.6149068322981367,0.12422360248447205,1.5672123899094916,83.44547213130171,True,True,UNUSUAL_VOTING_PATTERN
กงหรา2,สมหวัง,4,partylist,election_day,413,394,9,10,1,1,0,0,1,1,1,0,0,50,0,230,7,0,0,0,0,3,0,0,0,0,0,0,58,0,1,3,3,0,0,1,0,0,0,0,4,0,0,21,0,2,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,394,0,0.021791767554479417,0.024213075060532687,0.9539951573849879,230,0.583756345177665,0.14720812182741116,1.4597614277875552,86.02071625548153,False,False,NORMAL
กงหรา2,สมหวัง,5,partylist,election_day,374,347,16,11,0,0,1,0,1,0,2,0,0,43,0,239,0,0,1,1,0,1,0,1,0,1,0,0,19,1,0,3,3,0,1,0,0,0,1,0,3,0,3,10,3,1,0,1,0,0,1,0,1,3,0,0,0,1,1,0,0,347,0,0.0427807486631016,0.029411764705882353,0.9278074866310161,239,0.6887608069164265,0.1239193083573487,1.3227025599266158,86.75081237360386,False,True,UNUSUAL_VOTING_PATTERN
กงหรา2,สมหวัง,6,partylist,election_day,427,404,19,4,0,2,1,0,1,0,1,0,1,37,0,289,3,0,0,1,0,6,0,0,0,0,0,0,36,1,0,1,3,0,0,0,0,0,0,0,4,0,1,7,0,0,0,0,0,0,0,1,3,2,0,1,0,2,0,0,0,404,0,0.04449648711943794,0.00936768149882904,0.9461358313817331,289,0.7153465346534653,0.09158415841584158,1.1891092708088111,86.12666439172018,False,True,UNUSUAL_VOTING_PATTERN
กงหรา2,สมหวัง,7,partylist,election_day,197,187,4,6,0,1,0,0,1,0,0,0,0,19,1,131,1,0,0,0,0,1,0,0,1,0,0,0,16,4,0,0,1,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,187,0,0.02030456852791878,0.030456852791878174,0.949238578680203,131,0.7005347593582888,0.10160427807486631,1.2127489273966119,87.12830362831885,False,True,UNUSUAL_VOTING_PATTERN
ศรีนครินทร์,อ่างทอง,0,partylist,election_day,450,421,22,7,0,2,1,1,1,0,6,0,0,51,0,246,3,0,1,1,0,5,1,0,0,1,0,0,53,0,0,4,4,0,0,0,0,0,0,1,3,0,3,19,2,5,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0,421,0,0.04888888888888889,0.015555555555555555,0.9355555555555556,246,0.5843230403800475,0.12589073634204276,1.5854309109903237,84.23093765705374,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,1,partylist,election_day,379,366,10,3,0,2,0,1,0,0,2,0,0,65,0,223,2,0,2,0,0,1,1,0,0,0,0,0,36,0,1,0,4,1,1,1,1,0,0,1,0,0,1,6,8,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,366,0,0.026385224274406333,0.0079155672823219,0.9656992084432717,223,0.6092896174863388,0.17759562841530055,1.4001375709658135,85.96080302052799,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,2,partylist,election_day,498,476,16,6,1,0,0,1,0,0,5,0,0,49,0,324,4,0,0,0,0,2,0,0,0,0,0,0,36,2,1,3,4,0,0,0,0,0,0,0,4,0,2,18,7,0,0,1,0,0,1,0,2,7,0,0,0,2,0,0,0,476,0,0.0321285140562249,0.012048192771084338,0.9558232931726908,324,0.680672268907563,0.10294117647058823,1.3191022033890003,87.00476439830565,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,3,partylist,election_day,538,516,14,8,1,1,0,0,2,0,1,0,0,2,1,308,4,0,0,2,0,2,0,0,0,0,0,0,117,0,1,1,5,0,0,0,0,0,0,42,0,2,0,12,4,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,516,0,0.026022304832713755,0.01486988847583643,0.9591078066914498,308,0.5968992248062015,0.22674418604651161,1.3126461623789185,84.73232312633954,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,4,partylist,election_day,300,295,5,0,0,0,1,2,2,0,5,0,0,23,0,165,2,0,0,1,0,3,0,2,0,0,0,0,33,1,1,1,16,0,0,0,0,0,0,0,1,0,3,22,3,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,295,0,0.016666666666666666,0.0,0.9833333333333333,165,0.559322033898305,0.11186440677966102,1.7030436911305469,83.91589077231035,False,True,UNUSUAL_VOTING_PATTERN
ศรีนครินทร์,อ่างทอง,5,partylist,election_day,223,217,3,3,1,0,0,0,0,0,3,0,2,17,0,138,1,0,0,0,0,0,1,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,2,0,3,9,3,1,0,0,0,1,0,0,2,9,0,1,0,0,0,1,0,217,0,0.013452914798206279,0.013452914798206279,0.9730941704035875,138,0.6359447004608295,0.0967741935483871,1.4828602715600494,88.23429798951507,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,6,partylist,election_day,299,282,10,7,0,4,0,0,0,0,10,0,0,45,0,157,3,0,0,0,0,2,0,1,0,0,0,0,32,0,0,0,9,0,0,0,0,0,0,0,1,0,0,14,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,282,0,0.033444816053511704,0.023411371237458192,0.9431438127090301,157,0.5567375886524822,0.1595744680851064,1.5071235957195652,84.95865089970323,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,7,partylist,election_day,250,229,21,0,0,0,0,0,1,0,0,0,0,28,0,135,2,0,0,0,0,2,0,2,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,2,1,0,22,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,229,0,0.084,0.0,0.916,135,0.5895196506550219,0.1222707423580786,1.435632324083296,82.84191276048362,True,True,UNUSUAL_VOTING_PATTERN
ป่าพะยอม,เกาะเต่า,0,partylist,election_day,530,495,26,9,0,0,0,0,1,0,1,0,0,56,0,282,7,0,0,0,0,10,2,0,0,0,0,0,63,1,0,1,4,0,0,0,1,1,1,0,2,2,6,31,2,1,0,1,0,2,2,1,0,13,0,1,0,0,0,0,0,495,0,0.04905660377358491,0.016981132075471698,0.9339622641509434,282,0.5696969696969697,0.12727272727272726,1.6014998702355245,83.62308019987461,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,1,partylist,election_day,334,320,9,5,0,4,0,0,0,0,1,0,0,36,0,208,1,0,0,0,0,4,0,0,0,0,0,0,38,0,0,1,7,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,320,0,0.02694610778443114,0.014970059880239521,0.9580838323353293,208,0.65,0.11875,1.2687132428141834,85.83982703892028,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,2,partylist,election_day,339,327,5,7,0,2,0,0,1,0,0,0,0,37,1,221,3,0,1,0,0,1,0,0,0,0,0,0,32,1,1,0,2,0,0,0,1,0,0,0,2,1,0,11,5,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,327,0,0.014749262536873156,0.02064896755162242,0.9646017699115044,221,0.6758409785932722,0.11314984709480122,1.2616221675133135,87.15398790608764,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,3,partylist,election_day,556,532,14,10,0,3,0,0,1,0,1,0,0,67,0,344,5,0,0,0,0,4,0,0,0,0,0,0,52,0,1,5,7,0,0,0,1,0,0,0,2,0,0,21,6,0,0,0,1,1,0,0,1,7,0,1,0,1,0,0,0,532,0,0.025179856115107913,0.017985611510791366,0.9568345323741008,344,0.6466165413533834,0.12593984962406016,1.3431664629046163,86.57116806389227,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,4,partylist,election_day,381,370,6,5,0,0,0,0,3,0,2,0,0,46,0,216,4,0,0,0,0,4,0,0,0,1,0,0,63,0,2,1,6,0,0,0,0,0,0,0,4,0,0,10,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,370,0,0.015748031496062992,0.013123359580052493,0.9711286089238845,216,0.5837837837837838,0.17027027027027028,1.4301668340930664,86.02778027964102,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,5,partylist,election_day,411,390,13,8,0,0,0,0,0,0,1,0,0,48,2,240,3,1,0,0,0,0,0,0,0,0,0,0,57,0,0,3,5,0,0,0,0,0,0,0,2,0,1,15,3,0,0,0,0,0,0,1,0,4,0,0,0,2,0,2,0,390,0,0.031630170316301706,0.019464720194647202,0.948905109489051,240,0.6153846153846154,0.14615384615384616,1.3475038491538236,85.35506843726162,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,6,partylist,election_day,352,340,8,4,0,1,0,0,0,0,0,0,0,42,0,219,0,0,0,0,0,1,0,0,0,0,0,0,42,0,1,0,6,0,0,1,0,0,1,0,3,0,0,4,7,0,0,0,0,3,0,0,1,7,0,0,0,1,0,0,0,340,0,0.022727272727272728,0.011363636363636364,0.9659090909090909,219,0.6441176470588236,0.12352941176470589,1.2868835226556956,86.05600100195802,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,7,partylist,election_day,500,492,6,2,1,1,0,0,2,0,2,0,0,69,2,274,6,0,0,0,0,5,0,0,0,0,0,0,67,0,2,2,10,1,0,0,1,0,0,0,4,1,0,18,5,2,0,2,0,0,1,0,1,9,0,1,0,3,0,0,0,492,0,0.012,0.004,0.984,274,0.556910569105691,0.1402439024390244,1.621075377456767,84.89656329860307,False,True,UNUSUAL_VOTING_PATTERN
ป่าพะยอม,เกาะเต่า,8,partylist,election_day,424,403,12,9,0,0,0,0,2,0,1,0,0,41,0,228,10,0,0,0,0,3,0,1,0,1,0,0,65,0,2,1,3,0,0,0,0,0,0,0,3,0,2,27,6,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,0,403,0,0.02830188679245283,0.02122641509433962,0.9504716981132075,228,0.56575682382134,0.16129032258064516,1.5297915875688355,85.2596944993292,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,9,partylist,election_day,380,364,11,5,1,4,0,0,0,0,2,0,1,65,0,184,10,0,0,0,0,4,1,0,0,0,0,0,42,0,1,0,7,0,0,1,0,0,0,0,3,0,0,23,5,0,0,0,0,1,1,0,1,6,0,0,0,1,0,0,0,364,0,0.02894736842105263,0.013157894736842105,0.9578947368421052,184,0.5054945054945055,0.17857142857142858,1.6905623704137152,81.81184303964538,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,10,partylist,election_day,503,483,16,4,0,5,0,2,0,0,0,0,0,73,0,263,4,0,1,0,0,1,0,0,0,1,1,0,79,1,1,1,10,0,0,1,0,0,0,1,3,0,0,28,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,483,0,0.03180914512922465,0.007952286282306162,0.9602385685884692,263,0.5445134575569358,0.16356107660455488,1.4904510442621017,84.64945691286786,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,11,partylist,election_day,579,553,21,5,0,2,0,0,0,0,2,0,0,70,0,370,8,0,1,0,0,3,0,0,0,0,1,0,37,0,1,3,2,1,0,0,0,1,0,0,3,2,0,26,6,3,0,0,0,2,1,1,2,5,0,0,0,0,0,0,0,553,0,0.03626943005181347,0.008635578583765112,0.9550949913644214,370,0.6690777576853526,0.12658227848101267,1.3232428886831928,86.49129011480183,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,12,partylist,election_day,658,635,19,4,1,3,0,0,3,0,4,2,1,63,0,360,8,0,0,1,0,7,1,0,0,0,0,0,103,3,0,2,6,0,0,0,0,0,0,0,6,0,1,29,11,1,1,2,0,1,0,0,2,12,0,1,0,0,0,0,0,635,0,0.028875379939209727,0.0060790273556231,0.9650455927051672,360,0.5669291338582677,0.16220472440944883,1.5969710912071011,84.59439410671654,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,13,partylist,election_day,493,471,14,8,1,1,0,0,1,0,4,0,1,57,0,309,4,0,1,0,0,3,0,0,0,1,0,0,46,0,1,0,1,0,0,0,1,0,0,0,2,1,0,18,8,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,471,0,0.028397565922920892,0.016227180527383367,0.9553752535496958,309,0.6560509554140127,0.12101910828025478,1.3156985741568064,86.4186361078424,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,14,partylist,election_day,600,579,19,2,0,1,0,0,1,0,1,0,0,77,0,381,8,0,1,0,0,5,1,0,0,1,0,0,56,0,2,0,4,0,0,0,1,0,0,1,2,0,2,18,7,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,1,579,0,0.03166666666666667,0.0033333333333333335,0.965,381,0.6580310880829016,0.13298791018998274,1.3052921647639304,86.21052095679303,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,15,partylist,election_day,371,360,11,0,0,5,0,0,1,0,0,0,0,38,0,227,6,0,0,3,0,4,0,0,0,1,0,1,35,0,0,4,1,0,1,0,1,0,0,0,2,0,0,15,1,2,0,2,0,2,0,0,0,6,0,0,0,1,1,0,0,360,0,0.029649595687331536,0.0,0.9703504043126685,227,0.6305555555555555,0.10555555555555556,1.4854664095629933,87.28885097793003,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,16,partylist,election_day,380,356,14,10,0,1,0,0,0,0,4,0,1,54,1,211,4,0,0,0,0,5,0,0,0,0,1,0,34,1,2,1,4,0,0,0,0,0,0,0,1,1,2,14,4,1,0,0,0,0,1,2,0,3,0,0,0,1,0,1,1,356,0,0.03684210526315789,0.02631578947368421,0.9368421052631579,211,0.5926966292134831,0.15168539325842698,1.5514113665950442,85.42467994729616,False,False,NORMAL
ศรีบรรพต,เขาปู่,0,partylist,election_day,359,345,7,7,0,0,0,0,1,0,1,0,0,53,2,192,3,0,0,0,0,2,0,0,1,0,1,0,41,0,0,1,5,0,0,0,0,0,0,1,2,0,0,23,6,0,0,0,0,0,1,1,0,2,0,1,0,4,1,0,0,345,0,0.019498607242339833,0.019498607242339833,0.9610027855153204,192,0.5565217391304348,0.1536231884057971,1.5611636916055447,85.10908489574061,False,False,NORMAL
ศรีบรรพต,เขาปู่,1,partylist,election_day,494,466,21,7,1,0,0,0,2,0,0,0,1,92,0,257,5,0,1,0,0,6,0,0,0,0,3,0,40,1,2,1,2,0,0,0,0,0,0,0,1,0,6,28,6,0,0,0,0,1,0,1,0,6,0,1,0,1,0,0,1,466,0,0.04251012145748988,0.01417004048582996,0.9433198380566802,257,0.5515021459227468,0.19742489270386265,1.5487389489033252,83.93216881577467,False,False,NORMAL
ศรีบรรพต,เขาปู่,2,partylist,election_day,198,187,7,4,0,0,0,0,0,0,2,0,0,22,0,117,2,0,0,0,0,1,0,0,1,0,0,0,22,0,0,1,2,0,0,1,0,0,0,0,1,0,0,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,187,0,0.03535353535353535,0.020202020202020204,0.9444444444444444,117,0.6256684491978609,0.11764705882352941,1.3351499100130146,85.3538758083892,False,False,NORMAL
ศรีบรรพต,เขาปู่,3,partylist,election_day,298,274,11,13,0,0,0,0,0,0,0,0,0,35,1,153,1,0,0,0,0,10,0,0,1,3,0,0,31,0,0,1,1,0,0,0,0,1,0,0,5,1,1,17,3,0,0,0,0,2,1,0,0,5,0,0,0,0,1,0,0,274,0,0.03691275167785235,0.0436241610738255,0.9194630872483222,153,0.5583941605839416,0.12773722627737227,1.6138192817851844,83.7679944157738,False,True,UNUSUAL_VOTING_PATTERN
