district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง,vote_sum,vote_mismatch,invalid_ratio,no_vote_ratio,turnout,winner_votes,winner_ratio,winner_margin,vote_entropy,integrity_score,anomaly_iforest,anomaly_dbscan,anomaly_type,source_row_id,latitude,longitude,latlong_location,is_integrity_or_anomaly_issue,issue_num,mixed_kmeans_cluster,geo_dbscan_cluster
ควนขนุน,ปันแต,12,partylist,election_day,336,328,4,4,0,0,0,0,2,0,1,0,0,45,0,192,2,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,5,1,0,1,0,0,0,0,0,2,1,22,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,328,0,0.0119047619047619,0.0119047619047619,0.9761904761904762,192.0,0.5853658536585366,0.4420731707317073,1.3800561546851684,99.16666666666666,False,False,NORMAL,129,7.791652699999999,99.9968167,ศาลาประจำหมู่บ้านบ้านหารเจ,False,0,0,-1
ควนขนุน,ปันแต,13,partylist,election_day,188,180,8,0,0,0,0,0,0,0,0,0,0,12,0,102,1,0,0,0,0,1,0,0,0,0,0,0,43,1,0,1,7,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,180,0,0.0425531914893617,0.0,0.9574468085106383,102.0,0.5666666666666667,0.3277777777777778,1.3321740205278736,97.87234042553192,False,False,NORMAL,130,7.762721,100.0576457,ศาลาประจำหมู่บ้านบ้านเขากลาง,False,0,0,11
ป่าพะยอม,ป่าพะยอม,1,partylist,election_day,453,432,16,5,0,0,0,1,1,0,1,0,1,43,0,291,5,0,1,0,0,4,0,0,0,0,0,0,51,0,1,1,7,0,0,0,0,0,0,0,1,1,2,8,0,0,0,1,0,0,1,0,2,5,0,2,0,1,0,0,0,432,0,0.0353200883002207,0.0110375275938189,0.9536423841059604,291.0,0.6736111111111112,0.5555555555555556,1.27850168542079,98.01324503311258,False,False,NORMAL,131,7.8521588,99.9353318,ศาลาประจำหมู่บ้านบ้านสังแกระ,False,0,0,10
ป่าพะยอม,ป่าพะยอม,2,partylist,election_day,337,318,11,8,2,0,0,0,0,0,1,0,0,35,3,176,3,0,0,0,0,1,0,1,0,0,0,0,53,0,0,2,20,0,0,0,0,0,0,0,1,1,0,7,5,2,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,318,0,0.0326409495548961,0.0237388724035608,0.9436201780415432,176.0,0.5534591194968553,0.3867924528301887,1.546650639210627,97.89317507418396,False,False,NORMAL,132,7.7542239,99.8194682,ศาลาประจำหมู่บ้านบ้านป่าพะยอม,False,0,0,-1
ป่าพะยอม,ป่าพะยอม,3,partylist,election_day,357,342,11,4,0,0,0,1,0,0,0,0,0,38,5,172,7,0,0,0,0,0,0,1,0,0,0,0,59,0,0,2,31,0,0,0,0,0,0,0,0,0,1,10,7,2,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,342,0,0.0308123249299719,0.011204481792717,0.957983193277311,172.0,0.5029239766081871,0.3304093567251462,1.6348220261291462,98.23529411764706,False,False,NORMAL,133,7.841230299999999,99.9385037,โรงเรียนอนุบาลป่าพะยอม,False,0,0,10
ป่าพะยอม,ป่าพะยอม,4,partylist,election_day,511,486,14,11,2,0,0,0,2,0,3,0,0,66,3,282,7,0,1,0,0,0,0,0,0,0,0,1,55,0,0,1,10,0,1,0,0,0,0,0,2,0,0,11,13,3,0,0,0,3,0,2,3,8,0,2,0,3,0,2,0,486,0,0.0273972602739726,0.0215264187866927,0.9510763209393346,282.0,0.5802469135802469,0.4444444444444444,1.599716723728947,98.19960861056752,False,False,NORMAL,134,7.8521588,99.9353318,ศาลาประจำหมู่บ้านบ้านทุง,False,0,0,10
ป่าพะยอม,ป่าพะยอม,5,partylist,election_day,397,389,7,1,1,0,0,0,0,0,1,0,1,45,0,253,5,0,2,1,0,4,0,0,0,0,0,0,40,0,1,0,7,0,0,0,1,0,0,0,3,0,6,7,5,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,389,0,0.017632241813602,0.0025188916876574,0.9798488664987406,253.0,0.6503856041131105,0.5347043701799485,1.3654747292357945,99.06801007556676,False,False,NORMAL,135,7.851793,99.964334,ศาลาประจำหมู่บ้านบ้านประดู่หอม,False,0,0,-1
ป่าพะยอม,ป่าพะยอม,6,partylist,election_day,531,499,12,20,0,0,0,0,0,0,4,2,0,64,0,336,3,0,1,0,0,3,1,0,0,0,0,0,37,0,1,1,9,1,1,0,0,1,0,0,0,0,1,11,3,1,0,2,0,1,0,2,1,6,0,2,0,4,0,0,0,499,0,0.0225988700564971,0.0376647834274952,0.9397363465160076,336.0,0.6733466933867736,0.5450901803607214,1.3273409679075907,98.11676082862525,False,True,UNUSUAL_VOTING_PATTERN,136,7.838677,99.863101,ศาลาประจำหมู่บ้านบ้านนาทราย,True,1,0,16
ป่าพะยอม,ป่าพะยอม,7,partylist,election_day,498,478,13,7,3,1,0,0,0,0,0,0,0,59,0,310,5,0,2,0,0,6,1,0,0,0,1,0,55,1,2,0,2,0,1,0,1,0,0,1,3,0,0,13,4,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,478,0,0.0261044176706827,0.0140562248995983,0.9598393574297188,310.0,0.6485355648535565,0.5251046025104602,1.3271740364940523,98.4136546184739,False,False,NORMAL,137,7.8521588,99.9353318,ศาลาประจำหมู่บ้านบ้านโคกกอ,False,0,0,10
ป่าพะยอม,ป่าพะยอม,8,partylist,election_day,571,557,7,7,0,0,0,1,0,0,3,0,0,57,1,370,5,0,0,0,0,2,0,0,0,0,0,0,54,1,0,3,2,0,0,1,1,0,0,0,5,0,3,24,6,1,0,3,0,0,0,0,2,10,0,0,0,1,0,1,0,557,0,0.0122591943957968,0.0122591943957968,0.9754816112084064,370.0,0.6642728904847397,0.5619389587073609,1.3363148230285806,99.14185639229422,False,False,NORMAL,138,7.8654527,99.959434,ศาลาประจำหมู่บ้านบ้านไสกุน,False,0,0,-1
ควนขนุน,พนมวังก์,1,partylist,election_day,400,393,4,3,0,2,1,0,0,0,1,1,0,58,0,234,5,0,0,0,0,2,0,1,0,1,0,0,45,0,3,0,4,1,0,0,0,0,0,0,5,0,1,19,2,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,393,0,0.01,0.0075,0.9825,234.0,0.5954198473282443,0.4478371501272264,1.4599815146380006,99.35,False,False,NORMAL,139,7.6738819,100.0809748,ศาลาอเนกประสงค์บ้านเขานม (อบต.หลังเก่า),False,0,0,-1
ควนขนุน,พนมวังก์,2,partylist,election_day,631,596,23,12,0,0,0,0,1,0,1,0,0,72,0,351,3,0,3,0,0,2,1,2,0,0,0,1,98,1,1,3,5,1,0,0,1,0,0,0,4,0,0,22,2,2,0,0,0,1,0,0,2,10,0,2,0,3,1,0,0,596,0,0.0364500792393026,0.0190174326465927,0.9445324881141046,351.0,0.5889261744966443,0.424496644295302,1.4565074397891735,97.797147385103,False,False,NORMAL,140,7.6920875,100.0469114,ศาลาประจำหมู่บ้านบ้านระหว่างควน,False,0,0,-1
ควนขนุน,พนมวังก์,3,partylist,election_day,574,545,17,12,0,1,0,0,0,0,0,0,0,92,0,288,3,0,0,0,0,5,1,0,0,2,0,0,96,0,0,1,6,0,0,0,0,0,0,1,0,0,0,16,8,2,0,1,2,0,1,2,1,7,0,3,0,5,0,1,0,545,0,0.0296167247386759,0.0209059233449477,0.9494773519163764,288.0,0.5284403669724771,0.3522935779816514,1.532501934484462,98.10104529616724,False,False,NORMAL,141,7.681553500000001,100.0052044,ศาลาประจำหมู่บ้านบ้านควนปริง,False,0,0,-1
ควนขนุน,พนมวังก์,4,partylist,election_day,530,502,20,8,0,0,0,0,0,0,4,1,1,63,0,233,6,0,1,2,0,7,1,0,0,0,0,0,134,0,0,2,7,0,1,0,0,0,0,1,3,1,1,13,5,1,0,0,0,0,0,0,0,4,0,0,0,8,0,1,1,502,0,0.0377358490566037,0.0150943396226415,0.9471698113207548,233.0,0.4641434262948207,0.197211155378486,1.635733339694016,97.81132075471696,False,False,NORMAL,142,7.653512500000001,100.0357031,โรงเรียนทุ่งยางเปล,False,0,1,-1
ควนขนุน,พนมวังก์,5,partylist,election_day,398,371,19,8,0,1,0,0,1,0,1,0,1,39,0,187,4,0,2,0,0,6,2,0,0,0,0,0,43,0,0,1,11,0,0,0,2,0,0,0,0,0,0,53,2,4,0,0,0,3,0,0,0,3,0,2,3,0,0,0,0,371,0,0.0477386934673366,0.0201005025125628,0.9321608040201004,187.0,0.5040431266846361,0.3611859838274933,1.7159593832201805,97.2110552763819,False,True,UNUSUAL_VOTING_PATTERN,143,7.6838149,100.03598974,ศาลาประจำหมู่บ้านบ้านพนมวังก์,True,1,1,-1
ควนขนุน,พนมวังก์,6,partylist,election_day,628,596,23,9,0,5,0,0,0,0,2,0,1,72,0,200,4,0,1,0,1,3,0,1,0,0,0,0,216,0,0,1,5,1,0,0,0,0,0,0,2,0,0,55,4,3,1,1,0,0,1,1,2,8,0,0,0,5,0,0,0,596,0,0.036624203821656,0.0143312101910828,0.9490445859872612,216.0,0.3624161073825503,0.0268456375838926,1.6726820968462115,97.88216560509554,False,True,UNUSUAL_VOTING_PATTERN,144,7.6731922,100.0191857,ศาลาประจำหมู่บ้านบ้านทุ่งขึงหนัง,True,1,1,-1
ควนขนุน,พนมวังก์,7,partylist,election_day,516,492,14,10,0,0,0,0,0,0,1,0,0,62,0,308,4,0,2,0,0,3,1,0,0,0,1,0,67,0,0,2,4,0,0,0,0,0,0,0,1,0,3,18,4,1,0,1,0,2,0,0,0,6,0,0,0,1,0,0,0,492,0,0.0271317829457364,0.0193798449612403,0.9534883720930232,308.0,0.6260162601626016,0.4898373983739837,1.3354079682521502,98.25581395348836,False,False,NORMAL,145,7.688851199999999,100.0064228,ศาลาประจำหมู่บ้านบ้านไสยวน,False,0,0,-1
ควนขนุน,พนมวังก์,8,partylist,election_day,551,523,23,5,0,1,0,1,0,0,0,0,0,61,0,316,3,0,0,0,0,4,0,0,0,1,0,0,67,0,1,2,8,0,0,0,0,0,0,0,3,1,5,28,5,3,0,0,0,1,1,1,1,4,0,3,0,2,0,0,0,523,0,0.0417422867513611,0.0090744101633393,0.9491833030852994,316.0,0.6042065009560229,0.4760994263862332,1.4711107575159124,97.73139745916517,False,False,NORMAL,146,7.697101200000001,100.0275755,ศาลาประจำหมู่บ้านบ้านเกาะอ้ายเฒ่า,False,0,0,-1
ควนขนุน,พนางตุง,1,partylist,election_day,412,384,18,10,0,0,0,1,0,0,1,1,0,50,1,104,6,0,0,1,0,5,0,0,0,0,0,0,122,0,0,2,5,0,1,0,0,0,0,0,4,0,0,63,9,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,384,0,0.0436893203883495,0.0242718446601941,0.9320388349514565,122.0,0.3177083333333333,0.046875,1.8257482318307143,97.33009708737865,False,True,UNUSUAL_VOTING_PATTERN,147,7.7777536,100.1167953,ศาลาประจำหมู่บ้านบ้านทะเลน้อย,True,1,1,6
ควนขนุน,พนางตุง,2,partylist,election_day,352,326,22,4,0,1,0,0,2,0,0,0,1,47,0,94,0,0,0,0,0,2,0,0,0,0,0,0,110,0,0,0,2,1,0,0,0,0,0,0,2,1,0,48,6,1,0,1,0,0,0,3,1,2,1,0,0,0,0,0,0,326,0,0.0625,0.0113636363636363,0.9261363636363636,110.0,0.3374233128834356,0.0490797546012269,1.7013912431413405,96.64772727272728,False,True,UNUSUAL_VOTING_PATTERN,148,7.7777536,100.1167953,ศาลาประจำหมู่บ้าน หมู่ที่ 2 บ้านทะเลน้อย,True,1,1,6
ควนขนุน,พนางตุง,3,partylist,election_day,650,629,14,7,0,0,0,0,1,0,3,0,0,111,0,271,11,0,0,0,0,1,0,0,0,0,0,0,143,2,1,1,3,0,0,0,0,0,0,0,4,0,2,48,7,2,0,1,0,2,0,3,0,3,0,2,0,6,0,1,0,629,0,0.0215384615384615,0.0107692307692307,0.9676923076923076,271.0,0.4308426073131955,0.2034976152623211,1.6542341882927336,98.7076923076923,False,False,NORMAL,149,7.777721799999999,100.1033782,โรงเรียนควนพนางตุง,False,0,1,6
ควนขนุน,พนางตุง,4,partylist,election_day,367,356,7,4,0,0,0,0,0,0,0,0,0,26,1,221,3,0,1,0,0,1,0,0,0,0,0,0,62,0,1,1,1,0,0,0,1,0,0,3,5,0,0,19,5,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,356,0,0.0190735694822888,0.0108991825613079,0.9700272479564032,221.0,0.6207865168539326,0.446629213483146,1.3384425817522287,98.8283378746594,False,False,NORMAL,150,7.7346142,100.1285201,ศาลาประจำหมู่บ้านบ้านชายคลอง,False,0,0,-1
ควนขนุน,พนางตุง,5,partylist,election_day,659,634,19,6,0,3,0,0,0,0,3,0,3,77,0,308,6,0,0,1,0,6,1,1,0,4,0,0,131,0,1,2,8,0,1,0,2,0,0,0,11,0,1,32,13,2,0,0,0,0,1,0,2,6,0,0,0,7,0,0,1,634,0,0.0288315629742033,0.0091047040971168,0.96206373292868,308.0,0.4858044164037854,0.279179810725552,1.7326392102334065,98.3763277693475,False,False,NORMAL,151,7.7462876,100.1069393,ศาลาประจำหมู่บ้านบ้านท่าช้าง,False,0,1,-1
ควนขนุน,พนางตุง,6,partylist,election_day,680,655,19,6,1,2,0,0,0,0,4,0,0,52,1,325,4,0,0,0,0,5,1,1,0,1,1,1,182,0,0,2,2,1,0,1,0,0,1,0,2,2,1,34,6,1,0,0,0,2,0,0,4,12,0,0,1,2,0,0,0,655,0,0.0279411764705882,0.0088235294117647,0.9632352941176472,325.0,0.4961832061068702,0.2183206106870229,1.5576282867122018,98.4264705882353,False,False,NORMAL,152,7.7615069,100.1367166,ศาลาประจำหมู่บ้านบ้านไสคลิ้ง,False,0,1,-1
ควนขนุน,พนางตุง,7,partylist,election_day,483,455,25,3,1,0,0,1,1,0,1,0,0,41,0,209,5,0,1,0,0,4,0,0,0,0,0,0,148,0,0,2,3,0,1,0,0,0,0,0,2,1,1,5,7,0,0,1,0,1,0,0,1,13,2,1,0,2,0,0,0,455,0,0.05175983436853,0.0062111801242236,0.9420289855072465,209.0,0.4593406593406593,0.134065934065934,1.536038048660175,97.287784679089,False,True,UNUSUAL_VOTING_PATTERN,153,7.767323999999999,100.08837,ศาลาประจำหมู่บ้านบ้านค่าย,True,1,1,-1
ควนขนุน,พนางตุง,8,partylist,election_day,726,682,38,6,0,2,0,0,1,0,3,0,3,72,1,388,7,0,1,1,0,15,2,0,0,0,0,0,89,1,0,2,9,1,0,1,0,0,1,0,7,2,2,33,9,1,0,1,0,2,1,0,3,17,0,1,0,2,0,0,1,682,0,0.0523415977961432,0.0082644628099173,0.9393939393939394,388.0,0.5689149560117303,0.43841642228739,1.6704355900315742,97.21763085399448,False,False,NORMAL,154,7.7801171,100.0898175,ที่ทำการกำนันตำบลพนางตุง,False,0,1,-1
ควนขนุน,พนางตุง,9,partylist,election_day,166,160,3,3,0,0,0,0,0,0,0,0,0,24,0,76,2,0,0,0,0,1,0,0,0,0,0,0,36,0,0,0,4,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,160,0,0.0180722891566265,0.0180722891566265,0.963855421686747,76.0,0.475,0.25,1.5218493565248803,98.73493975903617,False,False,NORMAL,155,7.734145599999999,100.0256023,ศาลาประจำหมู่บ้านบ้านปากคลองเก่า,False,0,0,0
ควนขนุน,พนางตุง,10,partylist,election_day,632,592,31,9,0,3,1,0,0,0,3,0,0,60,1,338,10,0,0,0,0,3,1,2,0,0,0,1,102,0,0,0,7,1,1,0,0,0,0,0,5,0,4,28,0,0,0,2,0,1,0,1,0,4,0,0,0,0,0,0,2,581,11,0.0490506329113924,0.0142405063291139,0.9367088607594936,338.0,0.5709459459459459,0.3986486486486486,1.4616004991026554,75.40455011974,False,False,INCOMPLETE_DOCUMENT,156,7.789683200000001,100.0953331,โรงเรียนบ้านธรรมเถียร,True,1,1,-1
ควนขนุน,พนางตุง,11,partylist,election_day,338,324,8,6,0,0,1,1,0,0,2,0,1,22,0,188,3,0,1,0,0,1,0,0,0,0,1,0,84,0,0,0,4,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,324,0,0.0236686390532544,0.0177514792899408,0.9585798816568049,188.0,0.5802469135802469,0.3209876543209876,1.2868198790099177,98.46153846153848,False,False,NORMAL,157,7.7781796,100.118286,ศาลาประจำหมู่บ้านบ้านไทรงาม,False,0,0,6
ควนขนุน,พนางตุง,12,partylist,election_day,548,515,27,6,0,0,1,1,0,0,1,0,2,54,1,243,6,0,0,0,0,1,0,0,0,0,0,1,136,0,1,2,1,3,0,1,0,0,0,0,5,0,2,28,8,0,0,1,0,2,0,0,0,10,0,2,0,2,0,0,0,515,0,0.0492700729927007,0.010948905109489,0.9397810218978102,243.0,0.4718446601941747,0.2077669902912621,1.619478371217378,97.31751824817518,False,False,NORMAL,158,7.7615069,100.1367166,ศาลาเฉลิมพระเกียรติบ้านปากห้วย,False,0,1,-1
ควนขนุน,พนางตุง,13,partylist,election_day,510,466,34,10,0,0,0,0,1,0,1,0,0,89,1,161,1,1,0,0,0,4,0,0,0,1,1,0,110,0,2,0,4,0,0,1,0,0,0,0,3,0,0,63,7,1,0,0,0,0,1,1,0,6,0,0,0,6,0,0,0,466,0,0.0666666666666666,0.0196078431372549,0.9137254901960784,161.0,0.3454935622317596,0.1094420600858369,1.7524258949438891,96.27450980392156,True,True,UNUSUAL_VOTING_PATTERN,159,7.7615069,100.1367166,ศาลาเอนกประสงค์ หมู่ที่ 13,True,1,1,-1
ควนขนุน,มะกอกเหนือ(เทศบาล),1,partylist,election_day,400,392,6,2,0,0,0,0,0,0,0,0,0,54,0,217,1,0,0,0,0,3,0,1,0,0,0,0,89,0,1,2,2,0,0,0,0,0,0,1,0,0,0,13,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,392,0,0.015,0.005,0.98,217.0,0.5535714285714286,0.3265306122448979,1.303426487912081,99.15,False,False,NORMAL,160,7.7391571,100.0863987,วัดประดู่เรียง,False,0,0,-1
ควนขนุน,มะกอกเหนือ(เทศบาล),2,partylist,election_day,307,296,4,7,0,1,0,1,0,0,3,0,0,33,1,154,0,0,0,0,1,1,0,1,0,0,0,0,69,1,0,0,1,0,0,0,0,0,0,0,1,0,1,13,2,0,0,0,0,0,0,1,0,4,0,1,0,6,0,0,0,296,0,0.013029315960912,0.022801302931596,0.9641693811074918,154.0,0.5202702702702703,0.2871621621621621,1.509443892664345,98.89250814332247,False,False,NORMAL,161,7.7416636,100.0695367,อาคารศูนย์ออกกำลังกาย (Fitness) ทต.มะกอกเหนือ,False,0,0,11
ควนขนุน,มะกอกเหนือ(เทศบาล),3,partylist,election_day,374,366,3,5,0,0,0,0,1,0,1,0,0,65,0,181,2,0,0,0,0,0,0,0,0,0,0,0,69,0,1,1,6,1,0,0,1,0,0,1,4,0,0,15,5,1,0,1,0,0,1,0,2,2,0,0,0,5,0,0,0,366,0,0.0080213903743315,0.0133689839572192,0.9786096256684492,181.0,0.494535519125683,0.3060109289617486,1.581359471369608,99.33155080213903,False,False,NORMAL,162,7.736405899999999,100.0686586,อาคารอเนกประสงค์(ข้างศูนย์พัฒนาเด็กเล็กบ้านปากคลอง),False,0,0,11
ควนขนุน,มะกอกเหนือ(เทศบาล),4,partylist,election_day,229,226,3,0,0,0,0,0,1,0,0,0,0,29,0,122,3,0,0,0,0,0,0,1,0,0,0,0,44,0,2,0,0,0,0,0,0,0,0,0,3,1,0,11,4,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,226,0,0.0131004366812227,0.0,0.9868995633187772,122.0,0.5398230088495575,0.3451327433628318,1.4672503938569623,99.34497816593888,False,False,NORMAL,163,7.7416636,100.0695367,ศาลาเฉลิมพระเกียรติ ร.9,False,0,0,11
ควนขนุน,มะกอกเหนือ,1,partylist,election_day,478,458,11,9,0,1,0,1,2,0,2,0,0,64,0,247,3,0,2,1,0,2,0,1,0,1,0,0,82,2,0,1,6,0,0,1,2,0,0,1,4,0,0,14,5,1,0,0,0,0,0,2,1,7,0,0,0,2,0,0,0,458,0,0.0230125523012552,0.0188284518828451,0.9581589958158996,247.0,0.5393013100436681,0.3602620087336244,1.5905466863133535,98.47280334728032,False,False,NORMAL,164,7.7409914,100.0858852,โรงอาหารโรงเรียนประดู่เรียง,False,0,0,-1
ควนขนุน,มะกอกเหนือ,2,partylist,election_day,93,90,1,2,0,0,0,0,0,0,0,0,0,15,0,36,1,0,1,0,0,0,0,0,0,0,0,0,27,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,90,0,0.010752688172043,0.021505376344086,0.967741935483871,36.0,0.4,0.1,1.5742856546614403,99.03225806451611,False,False,NORMAL,165,7.739052,100.0712741,ศาลาประจำหมู่บ้านบ้านปากคลองเก่า,False,0,1,11
ควนขนุน,มะกอกเหนือ,3,partylist,election_day,113,108,1,4,0,0,0,0,0,0,1,0,1,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108,0,0.0088495575221238,0.0353982300884955,0.9557522123893806,60.0,0.5555555555555556,0.3611111111111111,1.3843855450412683,98.84955752212387,False,True,UNUSUAL_VOTING_PATTERN,166,7.7544444,100.0663889,ศาลาประจำหมู่บ้านบ้านเขาอ้อ,True,1,1,11
ควนขนุน,มะกอกเหนือ,4,partylist,election_day,259,249,2,8,0,1,0,0,1,0,3,0,0,40,0,102,2,0,0,0,0,2,0,0,0,0,0,0,58,0,0,0,3,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,3,0,0,0,2,2,0,0,0,0,0,1,0,249,0,0.0077220077220077,0.0308880308880308,0.9613899613899614,102.0,0.4096385542168674,0.1767068273092369,1.6767396750855252,98.996138996139,False,True,UNUSUAL_VOTING_PATTERN,167,7.7416636,100.0695367,ศาลาประจำหมู่บ้านบ้านค่ายเสือ,True,1,1,11
ควนขนุน,มะกอกเหนือ,5,partylist,election_day,461,440,11,10,0,1,0,0,1,1,1,0,0,55,0,257,3,0,1,2,0,3,0,1,0,0,0,0,53,0,2,1,9,0,1,0,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,1,7,1,0,0,1,0,0,0,440,0,0.0238611713665943,0.0216919739696312,0.9544468546637744,257.0,0.5840909090909091,0.4590909090909091,1.47607316577094,98.37310195227764,False,False,NORMAL,168,7.7416636,100.0695367,ศาลาประจำหมู่บ้านบ้านนาสวน,False,0,0,11
ควนขนุน,มะกอกเหนือ,6,partylist,election_day,477,463,9,5,0,0,0,0,1,0,1,0,0,54,0,234,4,0,0,0,1,6,0,0,0,0,0,0,63,0,1,2,9,0,0,0,0,0,0,0,4,1,0,59,3,4,0,0,0,0,0,1,1,6,0,1,0,5,0,1,1,463,0,0.0188679245283018,0.010482180293501,0.9706498951781972,234.0,0.5053995680345572,0.3693304535637149,1.6794474333286251,98.84696016771488,False,False,NORMAL,169,7.734133699999999,100.0518935,ศาลาเอนกประสงค์โรงเรียนวัดบ้านสวน,False,0,0,-1
ควนขนุน,มะกอกเหนือ,7,partylist,election_day,485,466,8,11,0,1,0,0,1,0,2,0,0,73,1,233,3,0,1,0,0,1,0,0,0,0,0,0,74,0,1,0,6,0,0,0,0,0,0,0,5,0,0,48,5,0,0,1,1,1,0,1,1,1,0,1,0,3,0,1,0,466,0,0.0164948453608247,0.022680412371134,0.9608247422680412,233.0,0.5,0.3412017167381974,1.5896000797518992,98.72164948453609,False,False,NORMAL,170,7.7335541,100.051063,ศาลาการเปรียญวัดบ้านสวน,False,0,0,-1
ควนขนุน,มะกอกเหนือ,8,partylist,election_day,420,405,10,5,0,2,0,1,0,0,1,0,0,39,0,189,0,0,0,0,0,4,1,0,0,0,0,1,100,1,0,2,3,0,0,0,1,0,0,0,4,0,0,42,5,0,0,0,0,0,1,1,0,5,0,0,0,2,0,0,0,405,0,0.0238095238095238,0.0119047619047619,0.9642857142857144,189.0,0.4666666666666667,0.219753086419753,1.5947322854406047,98.57142857142856,False,False,NORMAL,171,7.713126,100.086706,วัดมะกอกเหนือ,False,0,1,-1
ควนขนุน,มะกอกเหนือ,9,partylist,election_day,413,399,9,5,0,1,0,0,0,0,0,0,3,38,0,200,2,1,2,0,0,2,1,0,0,0,0,0,85,0,0,1,11,0,0,0,0,0,0,1,2,1,0,29,12,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,399,0,0.0217917675544794,0.0121065375302663,0.9661016949152542,200.0,0.5012531328320802,0.2882205513784461,1.6242965992827934,98.6682808716707,False,False,NORMAL,172,7.755263100000001,100.0397776,ศาลาประจำหมู่บ้านบ้านดอนศาลา,False,0,0,-1
ควนขนุน,มะกอกเหนือ,10,partylist,election_day,162,153,6,3,0,1,0,0,0,0,1,0,1,26,0,65,5,0,0,0,0,1,0,0,0,0,0,0,18,0,1,2,5,2,0,0,0,0,0,0,0,0,1,17,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,153,0,0.037037037037037,0.0185185185185185,0.9444444444444444,65.0,0.4248366013071895,0.2549019607843137,1.9070617279827489,97.7777777777778,False,True,UNUSUAL_VOTING_PATTERN,173,7.7416636,100.0695367,ที่อ่านหนังสือประจำหมู่บ้านบ้านไสเลียบ,True,1,1,11
ป่าพะยอม,ลานข่อย,1,partylist,election_day,328,311,14,3,0,0,0,0,0,0,1,0,0,51,0,177,2,0,2,0,0,5,0,0,0,0,0,0,35,2,0,0,5,0,0,0,0,0,0,0,0,0,2,17,5,0,1,0,0,0,1,0,1,3,0,0,0,1,0,0,0,311,0,0.0426829268292682,0.0091463414634146,0.948170731707317,177.0,0.5691318327974276,0.405144694533762,1.4880694332963118,97.68292682926828,False,False,NORMAL,174,7.8872993,99.8553365,ศาลาประจำหมู่บ้านบ้านลานข่อย,False,0,0,-1
