district,subdistrict,unit_index,form_type,vote_phase,latitude,longitude,latlong_location,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง
ศรีนครินทร์,อ่างทอง,4,partylist,election_day,7.5505741,99.9603319,ศาลาอเนกประสงค์บ้านโหล๊ะหนุน,538,516,14,8,1,1,0,0,2,0,1,0,0,2,1,308,4,0,0,2,0,2,0,0,0,0,0,0,117,0,1,1,5,0,0,0,0,0,0,42,0,2,0,12,4,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
ศรีนครินทร์,อ่างทอง,5,partylist,election_day,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านปากแพรก,300,295,5,0,0,0,1,2,2,0,5,0,0,23,0,165,2,0,0,1,0,3,0,2,0,0,0,0,33,1,1,1,16,0,0,0,0,0,0,0,1,0,3,22,3,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0
ศรีนครินทร์,อ่างทอง,6,partylist,election_day,7.5629896,99.9241575,ศาลาประจำหมู่บ้านบ้านเกาะเหรียง,223,217,3,3,1,0,0,0,0,0,3,0,2,17,0,138,1,0,0,0,0,0,1,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,2,0,3,9,3,1,0,0,0,1,0,0,2,9,0,1,0,0,0,1,0
ศรีนครินทร์,อ่างทอง,7,partylist,election_day,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านต้นตอ,299,282,10,7,0,4,0,0,0,0,10,0,0,45,0,157,3,0,0,0,0,2,0,1,0,0,0,0,32,0,0,0,9,0,0,0,0,0,0,0,1,0,0,14,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ศรีนครินทร์,อ่างทอง,8,partylist,election_day,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านเกาะขัน,250,229,21,0,0,0,0,0,1,0,0,0,0,28,0,135,2,0,0,0,0,2,0,2,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,2,1,0,22,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
ป่าพะยอม,เกาะเต่า,1,partylist,election_day,7.8113025,99.8459774,ศาลาประจำหมู่บ้านบ้านไร่เจ็ดสิบ,530,495,26,9,0,0,0,0,1,0,1,0,0,56,0,282,7,0,0,0,0,10,2,0,0,0,0,0,63,1,0,1,4,0,0,0,1,1,1,0,2,2,6,31,2,1,0,1,0,2,2,1,0,13,0,1,0,0,0,0,0
ป่าพะยอม,เกาะเต่า,2,partylist,election_day,7.8554397,99.9101915,ศาลาประจำหมู่บ้านบ้านห้วยกรวด,334,320,9,5,0,4,0,0,0,0,1,0,0,36,0,208,1,0,0,0,0,4,0,0,0,0,0,0,38,0,0,1,7,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
ป่าพะยอม,เกาะเต่า,3,partylist,election_day,7.791444299999999,99.8295765,ศาลาประจำหมู่บ้านบ้านบางหล่อ,339,327,5,7,0,2,0,0,1,0,0,0,0,37,1,221,3,0,1,0,0,1,0,0,0,0,0,0,32,1,1,0,2,0,0,0,1,0,0,0,2,1,0,11,5,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0
ป่าพะยอม,เกาะเต่า,4,partylist,election_day,7.791444299999999,99.8295765,ศูนย์สาธิตการตลาดบ้านบางหล่อ,556,532,14,10,0,3,0,0,1,0,1,0,0,67,0,344,5,0,0,0,0,4,0,0,0,0,0,0,52,0,1,5,7,0,0,0,1,0,0,0,2,0,0,21,6,0,0,0,1,1,0,0,1,7,0,1,0,1,0,0,0
ป่าพะยอม,เกาะเต่า,5,partylist,election_day,7.8265429,99.8689005,ศาลาประจำหมู่บ้านบ้านคลองใหญ่,381,370,6,5,0,0,0,0,3,0,2,0,0,46,0,216,4,0,0,0,0,4,0,0,0,1,0,0,63,0,2,1,6,0,0,0,0,0,0,0,4,0,0,10,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0
ป่าพะยอม,เกาะเต่า,6,partylist,election_day,7.8321524,99.8957282,ศาลาประจำหมู่บ้านบ้านไสเลียบ,411,390,13,8,0,0,0,0,0,0,1,0,0,48,2,240,3,1,0,0,0,0,0,0,0,0,0,0,57,0,0,3,5,0,0,0,0,0,0,0,2,0,1,15,3,0,0,0,0,0,0,1,0,4,0,0,0,2,0,2,0
ป่าพะยอม,เกาะเต่า,7,partylist,election_day,7.8321524,99.8957282,ศูนย์เรียนรู้บ้านไสเลียบ,352,340,8,4,0,1,0,0,0,0,0,0,0,42,0,219,0,0,0,0,0,1,0,0,0,0,0,0,42,0,1,0,6,0,0,1,0,0,1,0,3,0,0,4,7,0,0,0,0,3,0,0,1,7,0,0,0,1,0,0,0
ป่าพะยอม,เกาะเต่า,8,partylist,election_day,7.77781,99.8342437,ศาลาประจำหมู่บ้านบ้านปากเหมือง,500,492,6,2,1,1,0,0,2,0,2,0,0,69,2,274,6,0,0,0,0,5,0,0,0,0,0,0,67,0,2,2,10,1,0,0,1,0,0,0,4,1,0,18,5,2,0,2,0,0,1,0,1,9,0,1,0,3,0,0,0
ป่าพะยอม,เกาะเต่า,9,partylist,election_day,7.7700709,99.8878507,ศาลาประจำหมู่บ้านบ้านประชาสามัคคี,424,403,12,9,0,0,0,0,2,0,1,0,0,41,0,228,10,0,0,0,0,3,0,1,0,1,0,0,65,0,2,1,3,0,0,0,0,0,0,0,3,0,2,27,6,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,0
ป่าพะยอม,เกาะเต่า,10,partylist,election_day,7.784332600000001,99.8515593,ศาลาประจำหมู่บ้านบ้านหนำวัว,380,364,11,5,1,4,0,0,0,0,2,0,1,65,0,184,10,0,0,0,0,4,1,0,0,0,0,0,42,0,1,0,7,0,0,1,0,0,0,0,3,0,0,23,5,0,0,0,0,1,1,0,1,6,0,0,0,1,0,0,0
ป่าพะยอม,เกาะเต่า,11,partylist,election_day,7.849026500000001,99.8403959,ศาลาประจำหมู่บ้านบ้านควนตะแบก,503,483,16,4,0,5,0,2,0,0,0,0,0,73,0,263,4,0,1,0,0,1,0,0,0,1,1,0,79,1,1,1,10,0,0,1,0,0,0,1,3,0,0,28,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ป่าพะยอม,เกาะเต่า,12,partylist,election_day,7.819731300000001,99.9013657,ศาลาประจำหมู่บ้านบ้านห้วยปริง,579,553,21,5,0,2,0,0,0,0,2,0,0,70,0,370,8,0,1,0,0,3,0,0,0,0,1,0,37,0,1,3,2,1,0,0,0,1,0,0,3,2,0,26,6,3,0,0,0,2,1,1,2,5,0,0,0,0,0,0,0
ป่าพะยอม,เกาะเต่า,13,partylist,election_day,7.8504642,99.8934354,ศาลาประจำหมู่บ้านบ้านเกาะยวน,658,635,19,4,1,3,0,0,3,0,4,2,1,63,0,360,8,0,0,1,0,7,1,0,0,0,0,0,103,3,0,2,6,0,0,0,0,0,0,0,6,0,1,29,11,1,1,2,0,1,0,0,2,12,0,1,0,0,0,0,0
ป่าพะยอม,เกาะเต่า,14,partylist,election_day,7.76993,99.835768,ศาลาประจำหมู่บ้านบ้านห้วยไม้ไผ่,493,471,14,8,1,1,0,0,1,0,4,0,1,57,0,309,4,0,1,0,0,3,0,0,0,1,0,0,46,0,1,0,1,0,0,0,1,0,0,0,2,1,0,18,8,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0
ป่าพะยอม,เกาะเต่า,15,partylist,election_day,7.838677,99.863101,ศาลาประจำหมู่บ้านบ้านนา,600,579,19,2,0,1,0,0,1,0,1,0,0,77,0,381,8,0,1,0,0,5,1,0,0,1,0,0,56,0,2,0,4,0,0,0,1,0,0,1,2,0,2,18,7,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,1
ป่าพะยอม,เกาะเต่า,16,partylist,election_day,,,,371,360,11,0,0,5,0,0,1,0,0,0,0,38,0,227,6,0,0,3,0,4,0,0,0,1,0,1,35,0,0,4,1,0,1,0,1,0,0,0,2,0,0,15,1,2,0,2,0,2,0,0,0,6,0,0,0,1,1,0,0
ป่าพะยอม,เกาะเต่า,17,partylist,election_day,,,,380,356,14,10,0,1,0,0,0,0,4,0,1,54,1,211,4,0,0,0,0,5,0,0,0,0,1,0,34,1,2,1,4,0,0,0,0,0,0,0,1,1,2,14,4,1,0,0,0,0,1,2,0,3,0,0,0,1,0,1,1
ศรีบรรพต,เขาปู่,1,partylist,election_day,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านหน้าวัด หมู่ที่ 1,359,345,7,7,0,0,0,0,1,0,1,0,0,53,2,192,3,0,0,0,0,2,0,0,1,0,1,0,41,0,0,1,5,0,0,0,0,0,0,1,2,0,0,23,6,0,0,0,0,0,1,1,0,2,0,1,0,4,1,0,0
ศรีบรรพต,เขาปู่,2,partylist,election_day,7.664779900000001,99.8385881,ศาลาประจำหมู่บ้าน บ้านใสประดู่ หมู่ที่ 2,494,466,21,7,1,0,0,0,2,0,0,0,1,92,0,257,5,0,1,0,0,6,0,0,0,0,3,0,40,1,2,1,2,0,0,0,0,0,0,0,1,0,6,28,6,0,0,0,0,1,0,1,0,6,0,1,0,1,0,0,1
ศรีบรรพต,เขาปู่,3,partylist,election_day,7.729098599999999,99.8041245,ศาลาประจำหมู่บ้าน บ้านควนลม หมู่ที่ 3,198,187,7,4,0,0,0,0,0,0,2,0,0,22,0,117,2,0,0,0,0,1,0,0,1,0,0,0,22,0,0,1,2,0,0,1,0,0,0,0,1,0,0,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ศรีบรรพต,เขาปู่,4,partylist,election_day,7.7451902,99.8041245,ศาลาประจำหมู่บ้าน บ้านทุ่งยูง หมู่ที่ 4,298,274,11,13,0,0,0,0,0,0,0,0,0,35,1,153,1,0,0,0,0,10,0,0,1,3,0,0,31,0,0,1,1,0,0,0,0,1,0,0,5,1,1,17,3,0,0,0,0,2,1,0,0,5,0,0,0,0,1,0,0
ศรีบรรพต,เขาปู่,5,partylist,election_day,7.717472799999999,99.8431866,ศาลาประจำหมู่บ้าน บ้านด่าน หมู่ที่ 5,253,233,9,11,0,0,0,0,1,0,1,0,0,30,0,153,1,0,0,0,0,1,0,0,0,0,0,0,13,0,0,3,4,0,0,0,0,0,0,0,1,0,0,10,6,0,0,0,0,1,0,0,2,4,0,1,0,1,0,0,0
ศรีบรรพต,เขาปู่,6,partylist,election_day,7.7169567,99.8655158,ศาลาประจำหมู่บ้าน บ้านเหรียงงาม หมู่ที่ 6,499,471,18,10,1,2,0,0,1,0,0,0,0,94,0,249,6,0,0,0,0,9,0,0,0,0,0,1,52,0,0,1,2,1,0,1,1,0,0,0,2,0,2,28,5,2,0,1,1,1,1,0,1,4,0,1,0,0,0,1,0
ศรีบรรพต,เขาปู่,7,partylist,election_day,7.741928,99.8292338,ศาลาประจำหมู่บ้าน บ้านเขาป้าแหร้ หมู่ที่ 7,361,348,11,2,0,0,0,0,0,0,0,0,0,38,0,193,3,0,1,0,0,4,0,0,0,0,0,0,56,1,0,1,3,0,0,0,0,0,0,0,2,0,1,28,4,0,0,1,1,1,1,0,0,6,0,1,0,2,0,0,0
ศรีบรรพต,เขาปู่,8,partylist,election_day,7.699030199999999,99.8292338,ศาลาประจำหมู่บ้าน บ้านป่าตอ หมู่ที่ 8,435,405,17,13,0,3,0,0,2,0,0,0,1,47,0,261,1,0,1,0,0,1,1,1,0,1,0,0,44,1,0,0,6,0,0,1,0,0,6,0,2,1,2,11,3,0,0,1,1,0,0,2,0,2,0,0,0,1,0,1,0
ศรีบรรพต,เขาปู่,9,partylist,election_day,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านในวัง หมู่ที่ 9,290,278,2,10,0,0,0,0,0,0,0,1,0,47,0,176,2,0,1,0,0,5,0,0,0,0,0,0,27,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ศรีบรรพต,เขาปู่,10,partylist,election_day,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านโหล๊ะปราง หมู่ที่ 10,283,271,8,4,0,0,0,0,0,0,2,0,0,31,0,148,7,0,0,0,0,2,0,0,0,0,0,0,49,1,0,2,1,0,0,0,0,0,0,0,1,1,1,13,2,1,0,0,5,1,0,0,0,3,0,0,0,0,0,0,0
ศรีบรรพต,เขาปู่,11,partylist,election_day,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านเขาปู่ หมู่ที่ 11,357,348,5,4,0,1,0,0,0,0,0,0,0,49,2,171,4,0,0,0,0,4,1,0,0,0,0,0,63,0,2,2,7,0,1,0,0,0,1,1,3,0,0,19,9,2,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0
ศรีบรรพต,เขาย่า,1,partylist,election_day,7.728210699999999,99.9004167,ศาลาประจำหมู่บ้าน บ้านสำนักปราง หมู่ที่ 1,404,385,15,4,0,2,0,0,1,0,3,0,1,65,1,192,3,0,0,0,0,0,1,0,0,0,0,0,65,0,0,4,3,0,0,0,1,0,0,1,3,0,2,19,6,2,0,0,0,2,0,1,0,6,0,0,0,0,0,1,0
ศรีบรรพต,เขาย่า,2,partylist,election_day,7.747962100000001,99.9157776,ศาลาประจำหมู่บ้าน บ้านสะพานยาง หมู่ที่ 2,396,378,13,5,0,1,0,0,0,0,0,0,0,40,0,235,4,0,1,0,0,5,0,0,0,0,0,0,55,0,0,0,4,0,0,0,0,0,0,0,3,2,0,8,2,0,0,0,1,0,0,1,2,10,0,0,0,4,0,0,0
ศรีบรรพต,เขาย่า,3,partylist,election_day,7.7458666,99.890643,ศาลาประจำหมู่บ้าน บ้านม่วง หมู่ที่ 3,537,524,9,4,2,1,0,0,2,0,3,0,0,58,0,362,5,0,2,0,0,3,1,1,0,0,0,1,42,2,3,2,6,0,0,1,0,0,0,0,2,1,0,6,8,0,0,0,0,1,0,0,0,7,0,1,0,1,0,0,0
ศรีบรรพต,เขาย่า,4,partylist,election_day,7.7197137,99.9199675,ศาลาประจำหมู่บ้าน บ้านเขาย่าออก หมู่ที่ 4,474,453,17,4,0,2,0,1,0,0,3,0,1,53,1,276,8,0,1,0,0,5,0,0,0,0,0,0,50,0,1,2,4,1,0,2,1,0,0,0,0,1,1,24,2,2,0,0,0,0,1,0,1,3,0,2,0,3,0,1,0
ศรีบรรพต,เขาย่า,5,partylist,election_day,7.7576419,99.9032094,ศาลาประจำหมู่บ้าน บ้านโหล๊ะเร็ดตกหมู่ที่ 5,451,431,19,1,0,0,0,0,0,0,1,0,1,58,0,281,0,0,2,0,0,3,0,0,0,1,1,0,46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19,3,1,0,0,0,1,0,0,2,6,0,0,0,2,0,0,1
ศรีบรรพต,เขาย่า,6,partylist,election_day,7.710689700000001,99.9046058,ศาลาประจำหมู่บ้าน บ้านเขาย่าตก หมู่ที่ 6,496,476,17,3,0,0,0,0,2,0,1,0,0,45,0,325,2,0,0,0,0,5,0,0,0,0,0,1,39,1,1,0,3,0,0,1,0,0,0,0,2,1,0,22,5,0,1,1,0,1,1,2,1,7,0,0,0,6,0,0,0
ศรีบรรพต,เขาย่า,7,partylist,election_day,7.729908200000001,99.8850586,ศาลาประจำหมู่บ้าน บ้านโพรงงู หมู่ที่ 7,552,525,16,11,2,1,0,0,1,0,0,0,1,75,0,292,3,0,0,0,1,10,0,1,0,0,0,1,46,1,1,1,11,1,0,0,0,0,0,0,4,0,1,34,9,4,0,1,0,0,2,0,2,16,0,0,0,2,1,0,0
ศรีบรรพต,เขาย่า,8,partylist,election_day,7.776026099999999,99.9199675,ศาลาประจำหมู่บ้าน บ้านโหล๊ะเร็ดออก หมู่ที่ 8,537,519,13,5,2,1,0,0,0,0,1,0,0,48,0,344,6,0,1,0,0,5,0,0,0,0,1,0,53,0,0,3,4,0,0,0,0,0,0,0,2,0,0,29,5,0,0,1,0,2,0,3,2,5,0,1,0,0,0,0,0
ศรีบรรพต,เขาย่า,9,partylist,election_day,7.7206497,99.8865912,ศาลาประจำหมู่บ้าน บ้านสำนักวา หมู่ที่ 9,375,360,10,5,0,1,0,0,0,0,2,0,0,38,0,199,4,0,1,1,1,1,0,0,1,0,0,0,61,2,0,2,7,0,0,0,2,1,0,0,1,0,0,10,11,3,0,1,0,2,0,0,0,8,0,1,0,0,0,0,0
ศรีบรรพต,เขาย่า,10,partylist,election_day,7.737366799999999,99.9101915,ศาลาประจำหมู่บ้าน บ้านหูหนาน หมู่ที่ 10,446,416,22,8,0,1,0,0,0,1,1,0,0,32,2,286,2,0,1,1,0,2,0,0,0,2,1,0,47,0,0,0,1,0,0,0,0,0,0,0,4,1,1,10,5,0,0,0,0,1,0,0,2,10,0,1,0,1,0,0,0
ควนขนุน,แพรกหา,1,partylist,election_day,7.666126299999999,100.0230734,ศาลาประจำหมู่บ้านบ้านม่วงเตี้ย,622,593,21,8,0,0,0,0,0,0,5,0,0,87,1,273,5,0,0,0,0,3,0,2,1,0,0,0,162,0,0,3,7,1,0,1,0,0,0,0,4,0,0,22,5,3,0,0,0,0,0,0,1,4,0,1,0,0,0,2,0
ควนขนุน,แพรกหา,2,partylist,election_day,7.6506734,99.988483,ศาลาประจำหมู่บ้านบ้านไสขาม,346,330,8,8,0,0,0,0,1,0,0,0,2,28,0,207,2,0,0,0,0,2,0,0,0,0,0,0,37,0,0,1,5,0,0,0,0,0,0,0,0,0,0,32,3,3,1,1,0,0,0,0,0,3,0,0,0,1,0,1,0
ควนขนุน,แพรกหา,3,partylist,election_day,7.6503234,99.9875214,ศาลาประจำหมู่บ้านบ้านแพรกหา,575,549,20,6,0,1,0,1,0,0,2,4,0,70,1,323,8,0,0,2,0,2,2,0,1,0,0,0,68,0,0,1,8,0,1,0,1,0,0,1,1,1,0,36,6,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0
ควนขนุน,แพรกหา,4,partylist,election_day,7.6641667,100.0083333,ศาลา อพป.บ้านเขาโต๊ะบุญ,680,642,23,15,0,0,0,1,0,0,1,1,0,83,0,368,9,0,0,1,0,2,1,1,1,0,0,0,100,1,1,1,6,0,0,2,0,0,0,0,3,2,1,31,6,0,1,1,0,0,0,1,2,12,0,1,0,1,0,0,0
ควนขนุน,แพรกหา,5,partylist,election_day,7.6511029,100.0082279,ศาลาประจำหมู่บ้านบ้านเขาพังอิฐ,677,643,25,9,1,0,0,0,0,0,7,0,1,80,0,358,5,0,0,0,0,10,0,0,0,0,0,0,111,0,0,2,15,0,0,0,0,0,0,2,1,0,2,22,5,0,0,2,0,1,1,1,3,8,0,1,1,1,0,0,2
ควนขนุน,แพรกหา,6,partylist,election_day,7.6520326,100.0080005,ศาลาประจำหมู่บ้านบ้านเขาป้าเจ้,417,403,9,5,0,0,0,0,2,0,1,0,0,49,0,262,0,0,0,0,0,1,0,0,0,0,0,0,68,0,2,0,2,0,0,0,0,0,0,0,1,0,1,4,3,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,1
ควนขนุน,แพรกหา,7,partylist,election_day,7.6520326,100.0080005,ศาลาประจำหมู่บ้านบ้านไสหยี,434,414,12,8,0,0,0,0,1,0,0,0,0,68,0,226,4,0,0,1,0,1,0,0,1,0,0,0,85,1,0,0,3,0,0,0,0,0,0,0,1,1,1,14,1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0
ควนขนุน,แพรกหา,8,partylist,election_day,7.674832,100.003384,ศาลาประจำหมู่บ้านบ้านควนน้อย,385,371,8,6,1,0,0,0,0,0,1,0,0,34,2,220,1,0,0,0,0,5,0,1,0,0,1,0,68,0,0,3,3,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,1,0,1,0,6,0,0,0,2,1,0,0
ควนขนุน,แหลมโตนด,1,partylist,election_day,7.828554299999999,100.0247788,ศาลาประจำหมู่บ้านบ้านกองเกวียน,512,492,17,3,0,1,0,0,1,0,2,0,0,53,2,299,4,0,0,0,0,6,0,1,0,1,0,0,37,0,2,1,8,0,1,0,1,0,0,0,3,4,2,40,5,3,0,1,0,1,0,0,2,5,0,2,0,3,0,0,1
ควนขนุน,แหลมโตนด,2,partylist,election_day,7.812371,100.049519,ศาลาประจำหมู่บ้านบ้านแหลมโตนด,386,364,14,8,0,2,1,0,1,0,1,0,0,31,0,211,7,0,0,0,0,2,0,0,0,0,0,0,57,0,0,1,10,0,1,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,1,0,0,8,0,0,0,4,0,0,0
ควนขนุน,แหลมโตนด,3,partylist,election_day,7.838152273124791,100.0744355760674,ศาลาประจำหมู่บ้านบ้านมาบเนียน,326,313,9,4,0,0,0,0,0,0,0,0,0,34,1,206,2,0,1,0,0,1,0,0,0,0,0,1,31,1,1,0,5,0,0,0,0,0,0,0,1,1,0,19,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0
ควนขนุน,แหลมโตนด,4,partylist,election_day,7.838233,100.0031462,ศาลาประจำหมู่บ้านบ้านเตง(โคกถิน),590,555,29,6,0,2,0,1,0,0,1,0,1,60,2,306,5,0,0,1,0,7,0,0,0,1,0,0,92,0,1,1,3,0,0,0,1,0,0,0,3,0,3,35,6,1,0,1,3,1,1,3,4,8,0,0,0,1,0,0,0
ควนขนุน,แหลมโตนด,5,partylist,election_day,7.828554299999999,100.0247788,ศาลาประจำหมู่บ้านบ้านหนองสามก้อน,305,290,10,5,0,1,1,0,1,0,0,1,0,41,0,180,7,0,0,0,0,5,0,0,0,0,0,0,23,0,0,2,4,0,0,0,0,0,1,0,2,0,1,13,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0
ควนขนุน,แหลมโตนด,6,partylist,election_day,7.828554299999999,100.0247788,ศาลาประจำหมู่บ้านบ้านทุ่งใน,224,217,7,0,0,1,0,0,0,0,0,0,0,17,0,140,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,1,0,1,28,3,0,0,0,0,0,1,0,1,4,0,2,0,0,0,0,0
ควนขนุน,แหลมโตนด,7,partylist,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านบนลาน,323,313,8,2,0,0,0,0,0,0,0,0,0,28,1,233,2,0,0,0,0,1,1,0,0,0,0,0,12,0,0,1,3,0,0,0,2,0,0,0,1,0,1,17,6,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
ควนขนุน,แหลมโตนด,8,partylist,election_day,7.828554299999999,100.0247788,ศาลประจำหมู่บ้านบ้านเสือสะอาด,276,263,13,0,1,0,0,1,0,0,0,0,0,37,0,143,3,0,0,0,0,6,0,0,0,1,0,0,47,0,0,0,5,0,0,0,0,0,0,0,1,0,1,9,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1
ควนขนุน,แหลมโตนด,9,partylist,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านในตลาด,232,223,6,3,0,2,0,0,0,0,0,0,0,23,0,156,1,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,3,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0
ควนขนุน,โตนดด้วน,1,partylist,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านไสคำ,262,248,7,7,0,0,0,0,1,0,0,0,1,28,0,112,4,0,0,0,0,1,1,0,0,1,0,0,68,0,0,1,7,1,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,5,0,3,0,0,0,1,0,0,0
ควนขนุน,โตนดด้วน,2,partylist,election_day,7.713701899999998,100.0255558,ศาลาประจำหมู่บ้านบ้านโคกโดน,596,559,37,0,0,0,0,0,0,0,6,0,2,86,0,248,5,1,0,1,0,1,1,0,0,0,0,0,145,1,1,2,3,0,1,1,0,0,0,1,3,2,2,34,4,0,0,0,0,1,0,2,0,3,0,1,0,1,0,0,0
ควนขนุน,โตนดด้วน,3,partylist,election_day,7.7243442,100.0433388,ศาลาประจำหมู่บ้านบ้านหนองฟ้าผ่า,246,235,11,0,0,0,0,0,0,0,2,0,0,23,0,129,2,0,1,0,0,1,0,0,0,0,0,0,51,0,0,2,2,0,0,0,0,0,0,0,1,0,2,13,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
ควนขนุน,โตนดด้วน,4,partylist,election_day,7.7285293,100.0221358,ศาลาประจำหมู่บ้านบ้านป่าตอ,231,226,4,1,0,0,0,0,0,0,1,0,0,29,0,111,2,0,0,0,0,1,1,0,0,0,0,0,52,0,0,0,8,0,0,0,1,0,0,0,1,0,0,15,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
ควนขนุน,โตนดด้วน,5,partylist,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านวังจระเข้,558,535,14,9,0,0,0,0,1,0,2,0,0,58,0,284,4,0,0,0,0,2,0,0,0,1,0,0,139,0,3,2,6,0,0,0,0,0,0,0,1,1,1,20,3,0,0,0,0,0,1,1,0,3,0,0,0,2,0,0,0
ควนขนุน,โตนดด้วน,6,partylist,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านหนักกุล,226,208,12,6,0,0,1,0,0,0,1,0,0,31,0,110,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,1,0
ควนขนุน,โตนดด้วน,7,partylist,election_day,7.691745399999999,100.0315103,ศาลาประจำหมู่บ้านบ้านโคกโพธิ์,705,680,13,12,0,3,0,0,3,0,6,0,2,79,1,292,4,0,0,0,0,8,2,0,0,0,0,0,211,0,0,3,10,0,0,0,0,0,0,0,5,0,1,22,5,1,0,0,0,0,0,3,3,8,0,1,0,6,0,1,0
ควนขนุน,โตนดด้วน,8,partylist,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านไสโดน,341,328,11,2,0,0,0,1,0,0,2,0,0,38,1,135,3,0,0,1,0,3,1,0,0,1,0,0,116,0,0,2,2,0,0,0,2,0,0,0,1,0,1,11,0,0,0,0,0,1,0,0,0,3,0,1,0,2,0,0,0
ควนขนุน,โตนดด้วน,9,partylist,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านโตนดด้วน หมู่ที่ 9,431,406,16,9,0,4,0,0,0,0,0,1,0,57,1,190,3,0,2,0,0,1,0,0,0,0,0,1,94,0,0,2,12,0,0,0,0,0,0,1,1,0,1,20,3,0,0,1,0,1,0,2,2,3,0,0,0,2,0,1,0
