district,subdistrict,unit_index,form_type_const,vote_phase,latitude_const,longitude_const,latlong_location_const,ballot_total_const,ballot_valid_const,ballot_invalid_const,ballot_no_vote_const,นิติศักดิ์ ธรรมเพชร,พ.ต.อ.พงศ์พสิษฐ์ ทองด้วง,ภพเอกอัคร อินทรโม,วรท เทอดวีระพงศ์,ศุภกร ขุนชิต,สมเสริม ชูรักษ์,อธิคม ขุนแก้ว,vote_sum_const,vote_mismatch_const,vote_mismatch_ratio_const,invalid_ratio_const,no_vote_ratio_const,turnout_const,winner_votes_const,runner_up_votes_const,winner_ratio_const,winner_margin_const,vote_entropy_const,validation_error_const,has_validation_error_const,integrity_score_const,anomaly_iforest_const,anomaly_dbscan_const,analysis_scope_const,anomaly_type_const,form_type_party,latitude_party,longitude_party,latlong_location_party,ballot_total_party,ballot_valid_party,ballot_invalid_party,ballot_no_vote_party,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง,vote_sum_party,vote_mismatch_party,vote_mismatch_ratio_party,invalid_ratio_party,no_vote_ratio_party,turnout_party,winner_votes_party,runner_up_votes_party,winner_ratio_party,winner_margin_party,vote_entropy_party,validation_error_party,has_validation_error_party,integrity_score_party,anomaly_iforest_party,anomaly_dbscan_party,analysis_scope_party,anomaly_type_party,_merge,cross_mismatch,ballot_valid_cross_mismatch,ballot_invalid_cross_mismatch,ballot_no_vote_cross_mismatch,source_row_id,latitude,longitude,latlong_location,is_integrity_or_anomaly_issue,issue_num,mixed_kmeans_cluster,geo_dbscan_cluster
ศรีนครินทร์,ชุมพล,13,constituency,election_day,7.615725099999999,99.9576849,ศาลาประจำหมู่บ้านบ้านนารา,254,245,1,8,159,0,44,30,11,0,1,245,0,0.0,0.0039370078740157,0.0314960629921259,0.9645669291338582,159.0,44.0,0.6489795918367347,0.4693877551020408,1.0078995105607798,,False,99.1732283464567,False,False,election_day_model,NORMAL,partylist,7.615725099999999,99.9576849,ศาลาประจำหมู่บ้านบ้านนารา,254,245,3,6,2,0,0,0,0,0,2,1,0,24,0,179,1,0,0,0,0,1,0,0,0,0,1,0,7,0,1,0,3,1,0,1,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,245,0,0.0,0.0118110236220472,0.0236220472440944,0.9645669291338582,179.0,24.0,0.7306122448979592,0.6326530612244898,1.1639447665869618,,False,98.93700787401576,True,False,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,0,2,2,215,7.8265429,99.8689005,ศาลาประจำหมู่บ้านบ้านคลองใหญ่,True,1,0,16
ศรีนครินทร์,ชุมพล,15,constituency,election_day,7.6050041,99.9493424,ศาลาประจำหมู่บ้านบ้านชุมทอง,247,239,2,6,126,1,20,82,10,0,0,239,0,0.0,0.0080971659919028,0.0242914979757085,0.9676113360323888,126.0,82.0,0.5271966527196653,0.1841004184100418,1.0678317738872627,,False,99.10931174089067,False,False,election_day_model,NORMAL,partylist,7.6050041,99.9493424,ศาลาประจำหมู่บ้านบ้านชุมทอง,247,242,5,0,0,0,0,0,1,0,4,0,0,33,0,154,2,1,1,0,0,2,1,0,0,0,0,0,17,0,0,1,1,0,0,1,0,0,0,0,2,1,1,14,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,242,0,0.0,0.020242914979757,0.0,0.979757085020243,154.0,33.0,0.6363636363636364,0.5,1.4013890602165808,,False,98.98785425101217,False,False,election_day_model,NORMAL,both,0,3,3,6,217,7.8321524,99.8957282,ศาลาประจำหมู่บ้านบ้านไสเลียบ,False,0,0,-1
ศรีนครินทร์,บ้านนา,1,constituency,election_day,7.586495599999999,99.8579768,ศาลาอเนกประสงค์ ร.ร.บ้านนาวง,619,582,23,14,189,4,90,250,46,2,1,582,0,0.0,0.0371567043618739,0.0226171243941841,0.9402261712439418,250.0,189.0,0.4295532646048109,0.1048109965635738,1.2821280737011014,,False,97.68982229402262,False,False,election_day_model,NORMAL,partylist,7.586495599999999,99.8579768,ศาลาอเนกประสงค์ ร.ร.บ้านนาวง,619,576,33,10,0,0,0,0,1,0,6,0,1,75,0,306,4,0,1,2,0,8,0,0,0,1,0,0,82,1,0,4,2,4,1,1,0,0,0,0,4,1,1,35,15,1,0,1,0,0,0,2,1,8,0,0,0,7,0,0,0,576,0,0.0,0.0533117932148626,0.0161550888529886,0.9305331179321488,306.0,82.0,0.53125,0.3888888888888889,1.693572680584964,,False,97.01130856219709,False,False,election_day_model,NORMAL,both,0,6,10,4,218,7.8321524,99.8957282,ศูนย์เรียนรู้บ้านไสเลียบ,False,0,0,-1
ศรีนครินทร์,บ้านนา,2,constituency,election_day,7.55964,99.885151,ศาลาประจำหมู่บ้านบ้านลำใน,185,182,2,1,58,0,10,102,9,3,0,182,0,0.0,0.0108108108108108,0.0054054054054054,0.9837837837837838,102.0,58.0,0.5604395604395604,0.2417582417582417,1.0647230026885606,,False,99.35135135135134,False,False,election_day_model,NORMAL,partylist,7.55964,99.885151,ศาลาประจำหมู่บ้านบ้านลำใน,185,182,3,0,0,0,0,0,0,0,2,0,0,0,0,88,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,2,0,0,0,0,0,0,29,1,0,1,22,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,182,0,0.0,0.0162162162162162,0.0,0.9837837837837838,88.0,32.0,0.4835164835164835,0.3076923076923077,1.4967397382277634,,False,99.1891891891892,False,False,election_day_model,NORMAL,both,0,0,1,1,219,7.77781,99.8342437,ศาลาประจำหมู่บ้านบ้านปากเหมือง,False,0,0,-1
ศรีนครินทร์,บ้านนา,3,constituency,election_day,7.562269,99.9131441,ศาลาการเปรียญวัดบ้านนา,501,482,12,7,152,1,68,225,33,0,3,482,0,0.0,0.0239520958083832,0.0139720558882235,0.9620758483033932,225.0,152.0,0.466804979253112,0.1514522821576763,1.2238786783431277,,False,98.52295409181636,False,False,election_day_model,NORMAL,partylist,7.562269,99.9131441,ศาลาการเปรียญวัดบ้านนา,501,468,22,11,0,2,0,0,0,0,2,0,0,60,0,252,3,0,0,0,0,5,1,0,0,0,0,0,84,0,0,0,7,1,0,0,0,0,0,0,4,0,0,32,4,0,0,1,0,2,1,0,0,0,0,1,0,5,0,1,0,468,0,0.0,0.0439121756487025,0.0219560878243512,0.934131736526946,252.0,84.0,0.5384615384615384,0.358974358974359,1.510797807061481,,False,97.36526946107784,False,False,election_day_model,NORMAL,both,0,14,10,4,220,7.7700709,99.8878507,ศาลาประจำหมู่บ้านบ้านประชาสามัคคี,False,0,0,-1
ศรีนครินทร์,บ้านนา,4,constituency,election_day,7.5640073,99.8794744,ศูนย์ส่งเสริมสุขภาพราษฎร,439,422,14,3,135,1,79,194,12,1,0,422,0,0.0,0.0318906605922551,0.0068337129840546,0.9612756264236902,194.0,135.0,0.4597156398104265,0.1398104265402843,1.1654274986572812,,False,98.26879271070617,False,False,election_day_model,NORMAL,partylist,7.5640073,99.8794744,ศูนย์ส่งเสริมสุขภาพราษฎร,439,413,15,11,0,0,0,1,0,0,0,0,1,35,0,247,2,0,0,0,0,11,0,0,0,0,0,0,63,0,0,0,2,0,0,0,1,1,0,0,2,2,1,20,8,0,0,0,0,4,0,0,1,11,0,0,0,0,0,0,0,413,0,0.0,0.0341685649202733,0.0250569476082004,0.940774487471526,247.0,63.0,0.5980629539951574,0.4455205811138014,1.4552446443969935,,False,97.79043280182232,False,False,election_day_model,NORMAL,both,0,9,1,8,221,7.784332600000001,99.8515593,ศาลาประจำหมู่บ้านบ้านหนำวัว,False,0,0,-1
ศรีนครินทร์,บ้านนา,5,constituency,election_day,7.569812799999999,99.8929252,ศาลาประจำหมู่บ้านบ้านต้นไทร,314,298,6,10,118,0,31,124,23,2,0,298,0,0.0,0.019108280254777,0.0318471337579617,0.9490445859872612,124.0,118.0,0.4161073825503356,0.0201342281879194,1.198395619094321,,False,98.40764331210192,False,False,election_day_model,NORMAL,partylist,7.569812799999999,99.8929252,ศาลาประจำหมู่บ้านบ้านต้นไทร,314,288,17,9,1,0,0,0,0,0,0,0,0,44,1,135,3,0,0,0,0,3,0,0,0,0,0,0,65,0,0,1,5,0,0,1,0,1,0,0,0,0,1,15,1,1,0,0,0,0,0,0,2,3,0,0,0,4,0,1,0,288,0,0.0,0.054140127388535,0.0286624203821656,0.9171974522292994,135.0,65.0,0.46875,0.2430555555555555,1.6159516728195435,,False,96.71974522292994,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,10,11,1,222,7.849026500000001,99.8403959,ศาลาประจำหมู่บ้านบ้านควนตะแบก,True,1,1,-1
ศรีนครินทร์,บ้านนา,6,constituency,election_day,7.5640073,99.8794744,ศาลาอเนกประสงค์บ้านตีนนา,433,418,6,9,107,1,42,247,19,0,2,418,0,0.0,0.0138568129330254,0.0207852193995381,0.9653579676674364,247.0,107.0,0.5909090909090909,0.3349282296650718,1.0710690799704068,,False,98.89145496535797,False,False,election_day_model,NORMAL,partylist,7.5640073,99.8794744,ศาลาอเนกประสงค์บ้านตีนนา,433,414,18,1,0,0,0,0,0,0,2,0,1,48,1,210,3,0,0,0,0,2,0,1,0,0,0,0,109,0,1,1,3,0,0,0,0,0,0,1,3,2,0,20,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,414,0,0.0,0.0415704387990762,0.0023094688221709,0.9561200923787528,210.0,109.0,0.5072463768115942,0.2439613526570048,1.4349967418888774,,False,97.87528868360276,False,False,election_day_model,NORMAL,both,0,4,12,8,223,7.819731300000001,99.9013657,ศาลาประจำหมู่บ้านบ้านห้วยปริง,False,0,1,-1
ศรีนครินทร์,บ้านนา,7,constituency,election_day,7.5621172,99.8859108,ศาลาอเนกประสงค์บ้านหนองเหรียง,406,395,6,5,158,2,53,161,17,1,3,395,0,0.0,0.0147783251231527,0.0123152709359605,0.9729064039408868,161.0,158.0,0.4075949367088607,0.0075949367088607,1.2161810877489658,,False,99.01477832512316,False,False,election_day_model,NORMAL,partylist,7.5621172,99.8859108,ศาลาอเนกประสงค์บ้านหนองเหรียง,406,391,12,3,0,1,0,0,0,0,2,0,0,37,0,245,2,0,0,0,0,4,0,0,0,0,0,0,48,0,1,4,3,0,2,0,1,0,0,0,5,0,0,21,5,0,0,1,0,0,0,0,2,2,1,1,0,2,0,1,0,391,0,0.0,0.0295566502463054,0.0073891625615763,0.9630541871921182,245.0,48.0,0.6265984654731458,0.5038363171355499,1.441947505987696,,False,98.3743842364532,False,False,election_day_model,NORMAL,both,0,4,6,2,224,7.8504642,99.8934354,ศาลาประจำหมู่บ้านบ้านเกาะยวน,False,0,0,-1
ศรีนครินทร์,บ้านนา,8,constituency,election_day,7.5640073,99.8794744,ศาลาประจำหมู่บ้านบ้านคอกเสือ,591,576,8,7,143,1,113,273,42,0,4,576,0,0.0,0.0135363790186125,0.0118443316412859,0.9746192893401016,273.0,143.0,0.4739583333333333,0.2256944444444444,1.2557696274675296,,False,99.08629441624366,False,False,election_day_model,NORMAL,partylist,7.5640073,99.8794744,ศาลาประจำหมู่บ้านบ้านคอกเสือ,591,574,14,3,0,2,0,0,0,1,0,0,1,91,0,329,6,0,0,0,0,2,0,0,0,1,0,0,82,0,2,4,5,0,0,0,1,0,0,0,3,0,0,27,4,2,0,2,0,1,0,0,0,2,0,2,0,3,0,0,1,574,0,0.0,0.0236886632825719,0.0050761421319796,0.9712351945854484,329.0,91.0,0.573170731707317,0.4146341463414634,1.4503408522795451,,False,98.7140439932318,False,False,election_day_model,NORMAL,both,0,2,6,4,225,7.76993,99.835768,ศาลาประจำหมู่บ้านบ้านห้วยไม้ไผ่,False,0,0,-1
ศรีนครินทร์,บ้านนา,9,constituency,election_day,7.5640073,99.8794744,ศาลาประจำหมู่บ้านบ้านวงค์,329,317,5,7,140,0,25,117,35,0,0,317,0,0.0,0.0151975683890577,0.0212765957446808,0.9635258358662614,140.0,117.0,0.4416403785488959,0.0725552050473186,1.1724242744751523,,False,98.8145896656535,False,False,election_day_model,NORMAL,partylist,7.5640073,99.8794744,ศาลาประจำหมู่บ้านบ้านวงค์,329,309,9,11,0,1,0,1,0,0,1,0,0,68,0,99,3,0,0,0,0,5,0,0,1,0,0,1,37,0,1,0,2,0,0,0,0,0,0,0,3,0,0,76,4,0,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,309,0,0.0,0.0273556231003039,0.033434650455927,0.939209726443769,99.0,76.0,0.3203883495145631,0.0744336569579288,1.7562344498203488,,False,97.96352583586626,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,8,4,4,226,7.838677,99.863101,ศาลาประจำหมู่บ้านบ้านนา,True,1,1,16
ศรีนครินทร์,บ้านนา,11,constituency,election_day,7.576822099999999,99.8753746,ศาลาประจำหมู่บ้านบ้านน้ำใต้บ่อ,427,413,10,4,108,0,42,233,28,0,2,413,0,0.0,0.0234192037470726,0.009367681498829,0.9672131147540984,233.0,108.0,0.5641646489104116,0.3026634382566586,1.114410603072047,,False,98.6416861826698,False,False,election_day_model,NORMAL,partylist,7.576822099999999,99.8753746,ศาลาประจำหมู่บ้านบ้านน้ำใต้บ่อ,427,409,14,4,0,1,0,0,0,0,3,1,0,55,0,226,1,0,0,0,0,3,0,0,0,0,0,0,78,1,0,0,2,0,0,0,0,0,0,0,3,1,0,18,3,1,0,0,0,0,1,0,3,5,1,0,0,1,0,0,1,409,0,0.0,0.0327868852459016,0.009367681498829,0.9578454332552692,226.0,78.0,0.5525672371638142,0.3618581907090464,1.4581971037187094,,False,98.17330210772832,False,False,election_day_model,NORMAL,both,0,4,4,0,228,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านหน้าวัด หมู่ที่ 1,False,0,0,17
ศรีนครินทร์,บ้านนา,12,constituency,election_day,7.5640073,99.8794744,ที่ทำการกลุ่มแม่บ้านลำในใต้,387,362,14,11,202,2,38,100,18,1,1,362,0,0.0,0.0361757105943152,0.0284237726098191,0.9354005167958656,202.0,100.0,0.5580110497237569,0.281767955801105,1.1280299755089038,,False,97.62273901808786,False,False,election_day_model,NORMAL,partylist,7.5640073,99.8794744,ที่ทำการกลุ่มแม่บ้านลำในใต้,387,361,21,5,0,1,0,0,0,0,1,1,0,43,0,229,3,0,1,0,0,2,0,0,0,0,0,1,36,0,0,2,3,1,0,0,0,0,0,0,2,0,3,18,5,0,2,1,0,0,0,0,1,3,0,0,0,2,0,0,0,361,0,0.0,0.0542635658914728,0.0129198966408268,0.9328165374677002,229.0,43.0,0.6343490304709142,0.5152354570637119,1.4145030939365315,,False,97.02842377260984,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,1,7,6,229,7.664779900000001,99.8385881,ศาลาประจำหมู่บ้าน บ้านใสประดู่ หมู่ที่ 2,True,1,0,-1
ศรีนครินทร์,ลำสินธ์ุ,1,constituency,election_day,7.565728799999999,99.9318053,ศาลาประจำหมู่บ้านบ้านคลองหมวย,561,534,8,19,259,2,79,140,53,1,0,534,0,0.0,0.0142602495543672,0.0338680926916221,0.9518716577540108,259.0,140.0,0.4850187265917603,0.2228464419475655,1.2466007953838656,,False,98.6096256684492,False,False,election_day_model,NORMAL,partylist,7.565728799999999,99.9318053,ศาลาประจำหมู่บ้านบ้านคลองหมวย,561,533,11,17,0,2,0,1,1,0,0,0,0,97,0,252,6,0,2,1,0,6,0,0,0,0,0,0,52,0,0,2,9,0,0,1,0,0,0,0,6,0,0,75,4,1,0,2,2,0,1,4,2,3,0,0,0,0,0,0,1,533,0,0.0,0.0196078431372549,0.0303030303030303,0.9500891265597148,252.0,97.0,0.4727954971857411,0.2908067542213883,1.698465089432302,,False,98.41354723707664,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,1,3,2,230,7.729098599999999,99.8041245,ศาลาประจำหมู่บ้าน บ้านควนลม หมู่ที่ 3,True,1,1,-1
ศรีนครินทร์,ลำสินธ์ุ,2,constituency,election_day,7.5045591,99.9073986,ศาลาประจำหมู่บ้านบ้านสวนหมาก,399,388,10,1,164,0,27,179,17,1,0,388,0,0.0,0.025062656641604,0.0025062656641604,0.9724310776942356,179.0,164.0,0.461340206185567,0.0386597938144329,1.058756948799211,,False,98.6967418546366,False,False,election_day_model,NORMAL,partylist,7.5045591,99.9073986,ศาลาประจำหมู่บ้านบ้านสวนหมาก,399,380,15,4,0,0,0,0,1,0,1,0,0,55,0,202,2,0,0,0,0,6,0,0,0,0,0,0,60,0,2,1,5,0,1,0,1,1,0,1,1,0,0,28,5,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,380,0,0.0,0.037593984962406,0.0100250626566416,0.9523809523809524,202.0,60.0,0.531578947368421,0.3736842105263158,1.5472751624436405,,False,97.91979949874688,False,False,election_day_model,NORMAL,both,0,8,5,3,231,7.7451902,99.8041245,ศาลาประจำหมู่บ้าน บ้านทุ่งยูง หมู่ที่ 4,False,0,0,-1
ศรีนครินทร์,ลำสินธ์ุ,3,constituency,election_day,7.533063,99.937284,ศาลาประจำหมู่บ้านบ้านลำสินธุ์,536,511,20,5,257,1,34,183,33,1,2,511,0,0.0,0.0373134328358208,0.0093283582089552,0.9533582089552238,257.0,183.0,0.50293542074364,0.1448140900195694,1.1167691567115032,,False,97.94776119402984,False,False,election_day_model,NORMAL,partylist,7.533063,99.937284,ศาลาประจำหมู่บ้านบ้านลำสินธุ์,536,508,28,0,1,0,0,0,5,0,0,0,0,95,0,271,6,0,1,0,0,4,0,0,0,0,0,0,38,0,1,1,1,0,0,0,0,0,0,0,5,0,0,59,3,1,0,0,0,0,0,0,2,10,0,2,0,1,0,1,0,508,0,0.0,0.0522388059701492,0.0,0.9477611940298508,271.0,95.0,0.5334645669291339,0.3464566929133858,1.523631293399616,,False,97.38805970149254,False,False,election_day_model,NORMAL,both,0,3,8,5,232,7.717472799999999,99.8431866,ศาลาประจำหมู่บ้าน บ้านด่าน หมู่ที่ 5,False,0,0,-1
ศรีนครินทร์,ลำสินธ์ุ,4,constituency,election_day,7.5045591,99.9073986,ศาลาประจำหมู่บ้านบ้านห้วยทำผัง,221,214,3,4,122,0,16,71,4,1,0,214,0,0.0,0.0135746606334841,0.0180995475113122,0.9683257918552036,122.0,71.0,0.5700934579439252,0.2383177570093458,0.9797730443316328,,False,98.95927601809954,False,False,election_day_model,NORMAL,partylist,7.5045591,99.9073986,ศาลาประจำหมู่บ้านบ้านห้วยทำผัง,221,209,10,2,0,0,0,0,0,0,0,0,0,26,0,101,3,0,0,0,1,4,0,0,0,0,2,0,27,0,1,0,3,0,0,0,1,0,0,0,1,0,0,31,0,3,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,209,0,0.0,0.0452488687782805,0.0090497737556561,0.9457013574660632,101.0,31.0,0.4832535885167464,0.3349282296650718,1.6753787487097922,,False,97.55656108597285,False,False,election_day_model,NORMAL,both,0,5,7,2,233,7.7169567,99.8655158,ศาลาประจำหมู่บ้าน บ้านเหรียงงาม หมู่ที่ 6,False,0,1,-1
ศรีนครินทร์,ลำสินธ์ุ,5,constituency,election_day,7.507218399999999,99.9070129,ศาลาประจำหมู่บ้านบ้านโหล๊ะไฟ,417,400,7,10,189,1,44,148,11,1,6,400,0,0.0,0.0167865707434052,0.0239808153477218,0.9592326139088728,189.0,148.0,0.4725,0.1025,1.1566911694281936,,False,98.6810551558753,False,False,election_day_model,NORMAL,partylist,7.507218399999999,99.9070129,ศาลาประจำหมู่บ้านบ้านโหล๊ะไฟ,417,401,14,2,0,2,0,0,1,0,1,0,0,29,0,271,4,0,1,0,0,9,0,1,0,0,0,0,38,0,0,1,5,1,1,0,0,0,0,0,3,1,1,17,2,1,0,0,1,0,0,1,3,3,0,2,0,1,0,0,0,401,0,0.0,0.0335731414868105,0.0047961630695443,0.9616306954436452,271.0,38.0,0.6758104738154613,0.5810473815461347,1.3814116459334678,,False,98.2254196642686,False,False,election_day_model,NORMAL,both,0,1,7,8,234,7.741928,99.8292338,ศาลาประจำหมู่บ้าน บ้านเขาป้าแหร้ หมู่ที่ 7,False,0,0,-1
ศรีนครินทร์,ลำสินธ์ุ,6,constituency,election_day,7.501031,99.9085119,ศาลาประจำหมู่บ้านบ้านโตน,591,568,20,3,261,3,74,195,30,2,3,568,0,0.0,0.0338409475465313,0.0050761421319796,0.961082910321489,261.0,195.0,0.4595070422535211,0.1161971830985915,1.2204850689478144,,False,98.20642978003384,False,False,election_day_model,NORMAL,partylist,7.501031,99.9085119,ศาลาประจำหมู่บ้านบ้านโตน,591,567,19,5,0,1,1,0,0,0,2,0,0,59,0,388,3,0,1,0,0,7,1,1,1,1,0,0,39,0,2,1,3,0,1,0,0,0,0,0,2,0,2,30,9,1,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,567,0,0.0,0.0321489001692047,0.0084602368866328,0.9593908629441624,388.0,59.0,0.6843033509700176,0.5802469135802469,1.2928907380775785,,False,98.22335025380713,False,False,election_day_model,NORMAL,both,0,1,1,2,235,7.699030199999999,99.8292338,ศาลาประจำหมู่บ้าน บ้านป่าตอ หมู่ที่ 8,False,0,0,17
ศรีนครินทร์,ลำสินธ์ุ,7,constituency,election_day,7.508669999999999,99.921707,ศาลาประจำหมู่บ้านบ้านขาม,604,587,15,2,278,2,34,257,15,0,1,587,0,0.0,0.0248344370860927,0.0033112582781456,0.9718543046357616,278.0,257.0,0.4735945485519591,0.0357751277683134,1.0045060316872598,,False,98.69205298013246,False,False,election_day_model,NORMAL,partylist,7.508669999999999,99.921707,ศาลาประจำหมู่บ้านบ้านขาม,604,567,33,4,0,0,0,0,6,0,0,0,0,32,0,389,5,1,0,0,0,9,0,1,2,1,0,0,52,0,1,2,1,1,0,0,0,0,0,0,6,0,3,23,4,1,0,3,0,2,1,0,4,13,0,2,0,1,1,0,0,567,0,0.0,0.0546357615894039,0.0066225165562913,0.9387417218543046,389.0,52.0,0.6860670194003528,0.5943562610229277,1.37702274995147,,False,97.13576158940398,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,20,18,2,236,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านในวัง หมู่ที่ 9,True,1,0,17
ศรีนครินทร์,ลำสินธ์ุ,8,constituency,election_day,7.533063,99.937284,ศาลาประจำหมู่บ้านบ้านลำสินธุ์เหนือ,563,544,11,8,255,0,49,194,43,2,1,544,0,0.0,0.019538188277087,0.0142095914742451,0.966252220248668,255.0,194.0,0.46875,0.1121323529411764,1.1724717085893102,,False,98.73889875666076,False,False,election_day_model,NORMAL,partylist,7.533063,99.937284,ศาลาประจำหมู่บ้านบ้านลำสินธุ์เหนือ,563,535,17,11,0,1,0,0,1,1,1,0,1,86,0,294,7,0,1,0,0,6,0,0,0,0,0,0,49,0,2,4,5,2,0,1,0,0,0,0,2,3,0,47,3,1,1,0,0,1,0,0,0,4,0,0,0,8,1,2,0,535,0,0.0,0.0301953818827708,0.019538188277087,0.950266429840142,294.0,86.0,0.5495327102803739,0.3887850467289719,1.6131372015072598,,False,98.09946714031972,False,False,election_day_model,NORMAL,both,0,9,6,3,237,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านโหล๊ะปราง หมู่ที่ 10,False,0,0,17
ศรีนครินทร์,ลำสินธ์ุ,9,constituency,election_day,7.5045591,99.9073986,ศาลาประจำหมู่บ้านบ้านโหล๊ะอม,233,225,7,1,100,0,10,105,9,0,1,225,0,0.0,0.0300429184549356,0.0042918454935622,0.965665236051502,105.0,100.0,0.4666666666666667,0.0222222222222222,1.0072838355763511,,False,98.41201716738198,False,False,election_day_model,NORMAL,partylist,7.5045591,99.9073986,ศาลาประจำหมู่บ้านบ้านโหล๊ะอม,233,214,19,0,0,2,0,0,1,0,0,0,0,37,0,97,4,0,2,0,0,5,0,0,0,0,0,0,30,0,0,1,3,0,1,0,0,0,0,1,1,0,1,22,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,214,0,0.0,0.0815450643776824,0.0,0.9184549356223176,97.0,37.0,0.4532710280373832,0.2803738317757009,1.7597484125525502,,False,95.92274678111588,True,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,11,12,1,238,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านเขาปู่ หมู่ที่ 11,True,1,1,17
ศรีนครินทร์,อ่างทอง,1,constituency,election_day,7.5629896,99.9241575,ศาลาประจำหมู่บ้านบ้านประดู่,450,439,7,4,159,0,21,240,19,0,0,439,0,0.0,0.0155555555555555,0.0088888888888888,0.9755555555555556,240.0,159.0,0.5466970387243736,0.1845102505694761,0.9792866077187956,,False,99.04444444444444,False,False,election_day_model,NORMAL,partylist,7.5629896,99.9241575,ศาลาประจำหมู่บ้านบ้านประดู่,450,421,22,7,0,2,1,1,1,0,6,0,0,51,0,246,3,0,1,1,0,5,1,0,0,1,0,0,53,0,0,4,4,0,0,0,0,0,0,1,3,0,3,19,2,5,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0,421,0,0.0,0.0488888888888888,0.0155555555555555,0.9355555555555556,246.0,53.0,0.5843230403800475,0.4584323040380047,1.5854309369917117,,False,97.24444444444444,False,False,election_day_model,NORMAL,both,0,18,15,3,239,7.728210699999999,99.9004167,ศาลาประจำหมู่บ้าน บ้านสำนักปราง หมู่ที่ 1,False,0,0,-1
ศรีนครินทร์,อ่างทอง,2,constituency,election_day,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านสวนหลวง,379,363,7,9,89,0,47,199,27,0,1,363,0,0.0,0.0184696569920844,0.0237467018469656,0.9577836411609498,199.0,89.0,0.5482093663911846,0.303030303030303,1.1483950389788342,,False,98.60158311345646,False,False,election_day_model,NORMAL,partylist,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านสวนหลวง,379,366,10,3,0,2,0,1,0,0,2,0,0,65,0,223,2,0,2,0,0,1,1,0,0,0,0,0,36,0,1,0,4,1,1,1,1,0,0,1,0,0,1,6,8,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,366,0,0.0,0.0263852242744063,0.0079155672823219,0.9656992084432716,223.0,65.0,0.6092896174863388,0.4316939890710382,1.4001375949669037,,False,98.52242744063324,False,False,election_day_model,NORMAL,both,0,3,3,6,240,7.747962100000001,99.9157776,ศาลาประจำหมู่บ้าน บ้านสะพานยาง หมู่ที่ 2,False,0,0,-1
